caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Programação Anual de Saúde\2021.pdf,2021.pdf,Amapá,Municipal,AMAPÁ,Programação Anual de Saúde,2021,success,False,N/A.,[],N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Estadual\RAG\2023.pdf,2023.pdf,Amapá,Estadual,N/A (Estado),RAG,2023,success,True,"O Relatório Anual de Gestão de 2023 do SUS no Amapá indica que a população do estado está em processo de envelhecimento, com um acréscimo de 65,0% de indivíduos com 60 anos ou mais, e uma predominância de mulheres nessa faixa etária. O planejamento em saúde do idoso está inserido nas 'Políticas de Saúde dos Ciclos de Vida' na Atenção Primária em Saúde, e há previsão de 3864 atendimentos de fisioterapia específicos para geriatria, visando um cuidado integral e qualificado para esse segmento populacional.","['Promover na APS a implementação dos eixos, diretrizes e ações das Políticas de Saúde dos Ciclos de Vida (criança, adolescente, mulher, homem e pessoa idosa), Política LGBTQIAP+ e Programas Estratégicos Saúde na Escola e Tabagismo.', 'Realizar 3864 atendimentos de fisioterapia para geriatria.']","O Estado do Amapá, em 2023, investiu R$ 1.453.768.086,80 (um bilhão quatrocentos e cinquenta e três milhões setecentos e sessenta e oito mil oitenta e seis reais e oitenta centavos) em Ações e Serviços Públicos de Saúde (ASPS), superando o mínimo exigido em 7,38%. Este investimento geral em saúde pública também apoia ações relacionadas à saúde da pessoa idosa.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Estadual\Plano de Saúde\2024.pdf,2024.pdf,Amapá,Estadual,N/A (Estado),Plano de Saúde,2024,success,True,"O documento destaca o envelhecimento da população amapaense, com um aumento de 65% de indivíduos com 60 anos ou mais entre 2012 e 2021, ressaltando a necessidade de políticas públicas específicas. As ações planejadas para a saúde do idoso incluem a contratação de especialistas (geriatras, ortopedistas, cardiologistas, angiologistas), a inclusão de um calendário específico de imunizações, a implementação e ampliação do atendimento domiciliar, a expansão do acesso a medicamentos na farmácia básica e o desenvolvimento de ações de promoção da saúde, com foco em orientações nutricionais, educação física, lazer e cultura. Adicionalmente, o plano prevê o apoio na definição de uma Linha de Cuidado Integral à Pessoa Idosa e o monitoramento da avaliação multidimensional da pessoa idosa nas Regiões de Saúde. O texto também aborda a questão das quedas em idosos, apontando para sua relevância como problema de saúde pública e os altos custos de tratamento e internação associados no Brasil.","['Contratação de especialistas como geriatras, ortopedistas, cardiologistas e angiologistas', 'Inclusão de um calendário específico de imunizações para idosos', 'Implantação e ampliação do atendimento domiciliar para idosos', 'Expansão do acesso e adequação da oferta de medicamentos na farmácia básica para idosos', 'Desenvolvimento de ações de promoção da saúde para idosos, incluindo orientações nutricionais, educação física, lazer e cultura', 'Apoio na definição da Linha de Cuidado Integral à Pessoa Idosa', 'Monitoramento da avaliação multidimensional da Pessoa Idosa nas Regiões de Saúde']",N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Plano de Saúde\2019.pdf,2019.pdf,Amapá,Municipal,AMAPÁ,Plano de Saúde,2019,success,True,"O documento destaca que 50,72% dos óbitos registrados entre 2014 e 2016 ocorreram na população idosa (com 60 anos ou mais). No mesmo período, foram registradas 151 internações para essa faixa etária, sendo as principais causas doenças do aparelho circulatório, algumas doenças infecciosas e parasitárias, e neoplasias (tumores), com as doenças do aparelho circulatório apresentando maior incidência em idosos. No âmbito do planejamento, o município pretende implantar o Projeto de “Bem com a Vida na Melhor Idade"" para promover orientação e prática de atividades físicas nas Unidades Básicas de Saúde. Além disso, está prevista a implantação do Programa “Remédios em Casa"", que oferecerá atendimento doméstico com entrega de medicamentos contínuos para pacientes com doenças crônicas, o que pode beneficiar significativamente a população idosa. Há também uma diretriz nacional para aprimorar as redes de atenção e promover o cuidado integral para pessoas em todos os ciclos de vida, incluindo os idosos.","['Implantar o Projeto de “Bem com a Vida na Melhor Idade"" para promover orientação e prática de atividades físicas no âmbito das UBS\'s.', 'Garantir a implantação do Programa “Remédios em Casa"", instituindo o serviço de atendimento doméstico com Programa de medicamento em casa para pacientes de Doenças Crônicas não transmissíveis que precisam de medicamentos de uso contínuo, respeitando os períodos de consultas e avaliações.']",N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Programação Anual de Saúde\2023.pdf,2023.pdf,Amapá,Municipal,AMAPÁ,Programação Anual de Saúde,2023,success,True,"O documento de planejamento do SUS para 2023 prevê ações focadas na saúde da pessoa idosa. Entre as metas, destaca-se a ampliação da cobertura vacinal para até 90% da população acima de 60 anos (Meta 1.1.18). Há também o planejamento de duas ações anuais de promoção e prevenção em saúde direcionadas especificamente à saúde do idoso, juntamente com a saúde da mulher, criança, adolescente, hipertensos e diabéticos (Meta 2.1.15). Adicionalmente, o plano inclui o acompanhamento e rastreio de mulheres com idade superior a 50 anos para realização de mamografia (Meta 2.1.17), além da ampliação em 80% do acompanhamento mensal de hipertensos e diabéticos no município (Meta 2.1.14), e a implantação e operacionalização de um programa de combate ao tabagismo (Meta 2.1.7), todas ações com impacto relevante na saúde da população idosa.","['Ampliar a cobertura vacinal em até 90% para a população acima de 60 anos', 'Assegurar a realização de 2 ações anuais de promoção e prevenção à saúde voltadas para PRENATAL/ HIPERDIA/SAUDE DA CRIANÇA e ADOLESCENTE/SAUDE DA MULHER/SAUDE DO IDOSO.', 'Realizar o acompanhamento e rastreio de mulheres com idade superior de 50 anos para realizar mamografia, e das mulheres dos grupos de risco.', 'Ampliar em 80% o acompanhamento mensal dos Hipertensos e Diabéticos do município.', 'Assegurar a implantação e operacionalização de 100% programa de combate ao tabagismo, com equipe multidisciplinar e reuniões de grupo no município até 2025']","O documento detalha os recursos por subfunção, não especificando valores unicamente para a saúde do idoso. Ações que beneficiam a saúde do idoso estão contidas dentro da subfunção '301 - Atenção Básica', que tem um investimento total de R$ 10.904.476,56 (Corrente) e R$ 1.215.866,71 (Capital). A subfunção '303 - Suporte Profilático e Terapêutico', que inclui o programa de combate ao tabagismo e rastreamento de doenças crônicas como hipertensão e diabetes (também relevantes para idosos), possui um investimento total de R$ 1.890.000,00 (Corrente). Não há valores específicos alocados exclusivamente para a saúde da pessoa idosa.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Programação Anual de Saúde\2025.pdf,2025.pdf,Amapá,Municipal,AMAPÁ,Programação Anual de Saúde,2025,success,True,"O documento aborda a saúde do idoso através da meta de ampliar a cobertura vacinal para a população acima de 60 anos em até 90%, propondo estratégias como vacinadores em equipes volantes e horários alternativos, além de intensificar campanhas educativas. Adicionalmente, planeja a realização de duas ações anuais de promoção e prevenção à saúde especificamente voltadas para o público idoso.","['Ampliar a cobertura vacinal em até 90% para a população acima de 60 anos.', 'Propor estratégias por bairros, como vacinadores nas equipes volantes e oferta de horários alternativos, para garantir alcance das metas de cobertura vacinal dos usuários (população acima de 60 anos).', 'Intensificar campanha educativa junto à população para aumento da cobertura vacinal (população acima de 60 anos).', 'Assegurar a realização de 2 ações anuais de promoção e prevenção a saúde voltadas para SAÚDE DO IDOSO.', 'Realizar duas ações anuais de promoção e prevenção a saúde aos públicos alvos (incluindo idosos).']",N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Programação Anual de Saúde\2024.pdf,2024.pdf,Amapá,Municipal,AMAPÁ,Programação Anual de Saúde,2024,success,True,"O Instrumento de Planejamento do SUS para 2024 em Vitória do Jari aborda a saúde do idoso com ações específicas. O planejamento inclui a meta de ampliar a cobertura vacinal para até 90% da população acima de 60 anos (Meta 1.1.18). Além disso, há um objetivo explícito de assegurar a realização de duas ações anuais de promoção e prevenção voltadas para a saúde do idoso (Objetivo 2.1.15). O documento também contempla o cadastro e acompanhamento de hipertensos e diabéticos (Metas 2.1.10 e 2.1.14), condições prevalentes na população idosa, e a garantia de acesso a medicamentos para essas doenças (Ação 2.1.13). Para mulheres com mais de 50 anos, está previsto o acompanhamento e rastreio para mamografia (Meta 2.1.17).","['Ampliar a cobertura vacinal em até 90% para a população acima de 60 anos (Meta 1.1.18).', 'Assegurar a realização de 2 ações anuais de promoção e prevenção à saúde voltadas para SAÚDE DO IDOSO (Objetivo 2.1.15).', 'Realizar o cadastro e atualização 100% dos Hipertensos e diabéticos no município de Vitória do Jari até 2025 (Meta 2.1.10).', 'Ampliar em 80% o acompanhamento mensal dos Hipertensos e Diabéticos do município (Meta 2.1.14).', 'Garantir acesso a medicação para hipertensos e diabéticos preconizadas pela Relação Nacional de Medicamentos Essenciais (RENAME) (Ação 2.1.13).', 'Realizar o acompanhamento e rastreio de mulheres com idade superior de 50 anos para realizar mamografia (Meta 2.1.17).']","O documento detalha o investimento geral no setor de saúde para 2024, com uma Receita Prevista/Orçamento Geral do Município de R$ 14.988.325,43, proveniente de diversas fontes como Receitas Tributárias e de Transferências. O Valor Designado ao Setor Saúde é de R$ 10.990.927,49. O plano menciona a Lei Complementar nº 141/2012, que estabelece que Municípios devem aplicar anualmente, no mínimo, 15% da arrecadação de impostos em ações e serviços públicos de saúde. Não há menção específica de valores destinados exclusivamente à saúde da pessoa idosa.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Programação Anual de Saúde\2020.pdf,2020.pdf,Amapá,Municipal,AMAPÁ,Programação Anual de Saúde,2020,success,False,"O documento não detalha planos ou execuções específicas para a saúde da pessoa idosa. As informações presentes referem-se a ações gerais de saúde, como gestão do SUS, investimentos em infraestrutura e pessoal, vigilância em saúde, atenção básica, média complexidade e assistência farmacêutica, que beneficiam a população em geral.",[],"O orçamento previsto total para o ano é de R$ 1.660.208,00. Valores específicos mencionados incluem R$ 194.200,00 para execução e manutenção das atividades da Saúde Municipal, R$ 15.600,00 para funcionalismo do Conselho Municipal da Saúde, R$ 1.196.000,00 para aparelhamento e manutenção das Unidades de Saúde, R$ 192.400,00 para infraestrutura da Saúde com ampliações, R$ 257.971,00 para Vigilância e Promoção da Saúde, R$ 222.400,00 para Programas Federais implantados, R$ 57.200,00 para o Projeto Saúde Digital, R$ 218.400,00 para o Programa Agente Comunitário de Saúde – PACS, R$ 85.000,00 para a 4ª Equipe Saúde da Família, R$ 85.000,00 para o cadastramento da Equipe Ribeirinha, R$ 75.000,00 para o Programa Mais Médicos, R$ 6.240,00 para o Programa da Rede Cegonha, R$ 18.721,00 para o Programa de Assistência Hospitalar e Ambulatorial – MAC, R$ 12.480,00 para transporte sanitário e R$ 218.400,00 para Assistência Farmacêutica Básica (valor referente a 2018). Não há menção a investimentos específicos voltados para a saúde da pessoa idosa.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\Plano de Saúde\2022.pdf,2022.pdf,Amapá,Municipal,AMAPÁ,Plano de Saúde,2022,success,True,"O Plano Municipal de Saúde de Vitória do Jari para 2022-2025 aborda a saúde do idoso como uma área de atenção integral. Dados demográficos e de mortalidade apontam a necessidade de estratégias específicas para a população idosa, especialmente a faixa de 60-69 anos, que apresentou o maior registro de mortalidade. As ações planejadas incluem o fortalecimento da atenção básica com foco na saúde do idoso, abrangendo assistência farmacêutica, fisioterapia, e atividades coletivas. Há também o objetivo de ampliar a cobertura vacinal para a população acima de 60 anos e realizar ações anuais de promoção e prevenção de saúde para este grupo, além do acompanhamento de mulheres acima de 50 anos para mamografia.","['Propor estratégias de assistência para a população idosa, em resposta ao alto registro de mortalidade na faixa etária de 60 a 69 anos.', 'Inclusão da população em atividades físicas e conscientização sobre alimentação saudável para o enfrentamento de doenças crônicas (como cardiovasculares, diabetes, obesidade, respiratórias crônicas, câncer), com atendimento específico para hipertensos e diabéticos.', 'Desenvolvimento de ações de saúde voltadas para a saúde do idoso, incluindo assistência farmacêutica, fisioterapia e assistência social, e atividades coletivas com atendimento em grupo.', 'Ampliar a cobertura vacinal em até 90% para a população acima de 60 anos, com metas anuais de 25% (2022 e 2023) e 20% (2024 e 2025).', 'Realizar 2 ações anuais de promoção e prevenção à saúde voltadas para a SAÚDE DO IDOSO.', 'Realizar o acompanhamento e rastreio de mulheres com idade superior a 50 anos para mamografia, incluindo mulheres dos grupos de risco.']","Os repasses federais para a saúde totalizaram R$ 6.771.683,97 em 2018, R$ 4.967.284,58 em 2019 e R$ 8.522.641,20 em 2020 (com destaque para a atenção básica e média complexidade, e incluindo recursos para COVID-19 em 2020). Os investimentos municipais em ações e serviços públicos de saúde foram R$ 490.636,85 em 2018, R$ 389.428,06 em 2019 e R$ 392.832,68 em 2020. Não foram especificados valores de investimento exclusivos para a saúde do idoso.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\CALÇOENE\Programação Anual de Saúde\2021.pdf,2021.pdf,Amapá,Municipal,CALÇOENE,Programação Anual de Saúde,2021,success,False,N/A.,[],N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\RAG\2020.pdf,2020.pdf,Amapá,Municipal,AMAPÁ,RAG,2020,success,True,"Para a saúde do idoso, o documento planejou a 'Meta 8: Implantar o Projeto de ""Bem com a Vida na Melhor Idade"" para promover orientação e prática de atividades físicas no âmbito das UBS's'. Contudo, para o ano de 2020, esta meta não foi programada para execução. O relatório também destaca que o envelhecimento populacional no município intensifica a demanda por atendimentos relacionados a doenças crônicas e agravos não transmissíveis.","['Implantar o Projeto de ""Bem com a Vida na Melhor Idade"" para promover orientação e prática de atividades físicas no âmbito das UBS\'s.']",N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\RAG\2021.pdf,2021.pdf,Amapá,Municipal,AMAPÁ,RAG,2021,success,True,"O Relatório Anual de Gestão de 2021 do SUS no município de Amapá destaca uma crescente demanda por atendimentos de saúde devido a condições crônicas, acentuada pela transição demográfica e o envelhecimento populacional. No planejamento para a saúde do idoso, foi proposta a meta de 'Implantar o Projeto de ""Bem com a Vida na Melhor Idade""' para promover orientação e prática de atividades físicas em Unidades Básicas de Saúde (UBSs). No entanto, as análises indicam que esta meta específica não foi programada ou concluída no período.","[""Implantar o Projeto de 'Bem com a Vida na Melhor Idade' para promover orientação e prática de atividades físicas no âmbito das UBS's""]",N/A,False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\AMAPÁ\RAG\2024.pdf,2024.pdf,Amapá,Municipal,AMAPÁ,RAG,2024,success,True,"O Relatório Anual de Gestão de 2024 destaca ações e metas para a saúde da pessoa idosa. Houve um objetivo de ampliar a cobertura vacinal para a população acima de 60 anos em até 90%, com 70,00% de alcance em 2024, representando 77,78% da meta. Além disso, foram asseguradas 2 ações anuais de promoção e prevenção à saúde voltadas para a saúde do idoso, atingindo 100% da meta planejada.","['Ampliar a cobertura vacinal em até 90% para a população acima de 60 anos', 'Assegurar a realização de 2 ações anuais de promoção e prevenção a saúde voltadas para PRENATAL/ HIPERDIA/SAUDE DA CRIANÇA e ADOLESCENTE/SAUDE DA MULHER/SAUDE DO IDOSO.']","O documento apresenta um relatório detalhado da execução financeira para o setor de saúde, indicando que 20,47% da Receita Bruta Municipal foi aplicada em Saúde, totalizando R$ 24.636.721,84 em despesas. No entanto, não há valores financeiros ou recursos específicos mencionados que sejam destinados exclusivamente a programas ou ações para a saúde da pessoa idosa. Portanto, investimento específico para a saúde do idoso é N/A.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\CALÇOENE\Programação Anual de Saúde\2022.pdf,2022.pdf,Amapá,Municipal,CALÇOENE,Programação Anual de Saúde,2022,success,True,"O documento 'PROGRAMAÇÃO ANUAL DE SAÚDE 2022' da Secretaria Municipal de Saúde de Calçoene/AP, focado em diversas ações e diretrizes para o Sistema Único de Saúde (SUS), planeja assegurar a integralidade do cuidado aos grupos de risco da COVID-19, incluindo explicitamente os idosos. Isso reflete um direcionamento para a saúde da pessoa idosa no contexto da pandemia.","['Assegurar a integralidade do cuidado aos grupos de risco da COVID19 (idosos, gestantes, doentes crônicos e etc)']","O documento estima um custo de R$ 619.445,64 para a 'ESTRUTURAÇÃO DA REDE ASSITENCIAL DE SAÚDE PARA ENFRENTAMENTO AO COVID-19', que abrange a garantia da integralidade do cuidado a grupos de risco, como os idosos.",False,N/A,[]
Documentos_saude_Brasil\Amapá\Municipal\CALÇOENE\Programação Anual de Saúde\2023.pdf,2023.pdf,Amapá,Municipal,CALÇOENE,Programação Anual de Saúde,2023,success,False,N/A.,[],N/A,False,N/A,[]
