caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Mato_Grosso\Estadual\RAG\2023.pdf,2023.pdf,Mato_Grosso,Estadual,N/A (Estado),RAG,2023,success,True,N/A.,[],"O estado de Mato Grosso aplicou R$ 3.327.504.003,26 das receitas de impostos em Ações e Serviços Públicos de Saúde (ASPS) em 2023. O gasto per capita com saúde foi de R$ 1.110,37, superando a meta de R$ 689,03. Houve um aumento de 202 leitos complementares disponíveis no SUS (de 484 para 686). Além disso, foram distribuídos 45.502.813 itens de insumos farmacêuticos, sendo 29.397.207 para o Componente Estratégico e 12.603.607 para o Componente Especializado, atendendo 41.559 pacientes com medicamentos especializados. O CRIDAC realizou 169.084 atendimentos e concedeu 6.317 unidades de Órteses, Próteses e Meios Auxiliares de Locomoção (OPM), incluindo 1.321 cadeiras de rodas, 636 órteses, 790 próteses ortopédicas, 582 meios auxiliares de locomoção e 2.988 concessões pela Equipe da Saúde Auditiva.",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Estadual\Plano de Saúde\2024.pdf,2024.pdf,Mato_Grosso,Estadual,N/A (Estado),Plano de Saúde,2024,success,True,"O Plano Estadual de Saúde de Mato Grosso 2024-2027 reconhece o envelhecimento da população como uma tendência demográfica crescente no estado, com a população de 60 anos ou mais atingindo 11,8% (430.479 habitantes) em 2022. O índice de envelhecimento em Mato Grosso chegou a 33,9 em 2022, indicando que há 33,9 idosos para cada 100 crianças de 0 a 14 anos, e a idade mediana subiu de 27 para 32 anos entre 2010 e 2022. Esse envelhecimento populacional acarreta uma maior carga de doenças crônicas e degenerativas, bem como um aumento na demanda por serviços de saúde. O plano ressalta a necessidade de políticas públicas de saúde que atendam às necessidades específicas desse segmento da população, buscando aprimorar a atenção primária, organizar as redes de atenção à saúde e reduzir os índices de mortalidade geral e por doenças crônicas não transmissíveis, que afetam predominantemente a faixa etária acima de 50 anos.","['Desenvolver projetos para a organização das linhas de cuidado priorizadas no PRI, integrando a Atenção Primária (APS) com a Atenção Ambulatorial Especializada (AAE) na Rede de Atenção à Saúde, em todas as macrorregiões de saúde.', 'Organizar as linhas de cuidado materno e Infantil, Atenção Psicossocial, Urgência e Emergência e Doenças Crônicas (Oncologia, Hipertensão, Diabetes e Renal Crônicas) por macrorregião de saúde.', 'Executar os planos e programas multissetoriais voltados a redução aos índices de mortalidade.', 'Reestruturar a rede de atenção para assegurar a regulação do sistema e acesso da atenção integral ao paciente.', 'Implementar o atendimento especializado em reabilitação auditiva, física e intelectual às pessoas com deficiência.', 'Ampliar o atendimento especializado em reabilitação auditiva, física e intelectual às pessoas com deficiência no Estado de Mato Grosso.', 'Implementar o atendimento especializado em reabilitação visual às pessoas com deficiência no Estado de Mato Grosso.']","O Plano Plurianual de Governo de Mato Grosso para os anos de 2024 a 2027 prevê R$ 14,756 bilhões para a área da saúde, incluindo R$ 5,739 bilhões para Pessoal e Encargos, R$ 7,864 bilhões para Outras Despesas Correntes e R$ 1,153 bilhões para Investimentos. Não há menção a valores ou recursos financeiros específicos destinados exclusivamente à saúde do idoso ou a Instituições de Longa Permanência para Idosos (ILPI).",True,"A Unidade Lar Doce Lar é uma unidade de internação em saúde mental que oferece atendimento a pacientes com múltiplas deficiências e transtornos mentais associados em regime de moradia assistida. O documento não trata de um RAG, portanto, não há menção a quanto da meta foi alcançada para esta instituição.",['Unidade Lar Doce Lar']
Documentos_saude_Brasil\Mato_Grosso\Estadual\RAG\2022.pdf,2022.pdf,Mato_Grosso,Estadual,N/A (Estado),RAG,2022,success,True,"O Relatório Anual de Gestão de Mato Grosso para 2022 identificou uma clara tendência de envelhecimento da população, ressaltando a urgência de políticas públicas abrangentes para a saúde da pessoa idosa, desde a atenção básica até os níveis ambulatorial e hospitalar, incluindo prevenção. O documento aponta que doenças circulatórias, neoplasias e doenças respiratórias são causas significativas de internação e mortalidade, com maior incidência em faixas etárias mais avançadas, enfatizando a necessidade de atenção contínua a essas condições, incluindo sequelas pós-COVID-19. As ações de Atenção Primária à Saúde, focadas na prevenção e no manejo de doenças crônicas, são consideradas cruciais para reduzir internações. O estado também retomou e investiu no programa 'Mais MT Cirurgias' para diminuir filas de espera por procedimentos eletivos e exames de alta complexidade, beneficiando diretamente os usuários, incluindo os idosos.","['Políticas públicas direcionadas ao envelhecimento da população adulta em todos os níveis de atenção (atenção básica, ambulatorial, hospitalar e prevenção).', 'Ações para controle e acompanhamento de doenças crônicas e patologias agudas através da Atenção Primária à Saúde.', 'Retomada das cirurgias eletivas, exames de alta complexidade e consultas ambulatoriais através do programa 'Mais MT Cirurgias'.', 'Ações e serviços de reabilitação integradas para sequelas físicas e funcionais decorrentes de doenças circulatórias e lesões por causas externas.', 'Ações de prevenção e manejo de doenças respiratórias que afetam a população idosa.']","Previsão de investimento de R$ 105 milhões na Saúde para o programa 'Mais MT Cirurgias' em 2022, visando a realização de 22,5 mil cirurgias, cerca de 70 mil exames de alta complexidade e 90 mil consultas ambulatoriais (página 54).",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Programação Anual de Saúde\2020.pdf,2020.pdf,Mato_Grosso,Municipal,ACORIZAL,Programação Anual de Saúde,2020,success,True,"O documento apresenta a Diretriz Nº 9, focada na melhoria das condições de saúde do idoso e portadores de doenças crônicas. O objetivo 9.1 é identificar esses usuários e a meta 9.1.1 é realizar ações de prevenção com essa população para diminuir casos de óbitos e causas suscetíveis à atenção básica, com uma meta de 75% prevista para 2020 e 2018-2021.",['Realizar ações de prevenção com esta população após a sua identificação para diminuir os casos de óbitos e causas suscetíveis a atenção básica'],N/A,False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Programação Anual de Saúde\2021.pdf,2021.pdf,Mato_Grosso,Municipal,ACORIZAL,Programação Anual de Saúde,2021,success,True,"A Programação Anual de Saúde de Acorizal para 2021 estabelece como Diretriz 4 a 'Garantia da atenção integral à saúde da pessoa idosa e dos portadores de doenças crônicas, com estímulo ao envelhecimento ativo e fortalecimento das ações de promoção e prevenção'. O Objetivo 4.1 visa a 'Melhoria das condições de saúde do Idoso e Portadores de doenças Crônicas, mediante qualificação da gestão e das redes de atenção'. A estratégia para isso é a 'Implementação da Rede de Atenção às Doenças Crônicas transmissíveis e não transmissíveis'. As ações planejadas incluem identificar usuários com doenças crônicas (como diabetes, hipertensão, cardiopatias e outras) e realizar ações de prevenção com essa população para diminuir casos de óbitos e causas suscetíveis à atenção básica. A responsabilidade por essas ações é da gestão, coordenação da atenção básica e equipes de saúde.","['Identificar os usuários que possuem doenças crônicas: diabetes, hipertensão, cardiopatias e outras.', 'Realizar ações de prevenção com esta população após a sua identificação para diminuir os casos de óbitos e causas suscetíveis à atenção básica.']","A Programação Anual de Saúde de Acorizal para 2021 prevê um total geral de receitas e despesas de R$ 2.580.426,79. Especificamente para a Atenção Básica, que inclui ações voltadas para a saúde do idoso, está previsto um montante de R$ 728.631,21. Os recursos para as ações de saúde do idoso são provenientes de fontes próprias do município.",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Programação Anual de Saúde\2022.pdf,2022.pdf,Mato_Grosso,Municipal,ACORIZAL,Programação Anual de Saúde,2022,success,True,N/A,[],N/A,False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Programação Anual de Saúde\2024.pdf,2024.pdf,Mato_Grosso,Municipal,ACORIZAL,Programação Anual de Saúde,2024,success,True,"O documento apresenta dados demográficos da população de Acirizal para o ano de 2021, incluindo a estimativa de idosos nas faixas etárias de 60-69 anos (544 pessoas), 70-79 anos (360 pessoas) e 80 anos ou mais (175 pessoas). O Plano de Saúde foi elaborado pelas Enfermeiras do PSF Rural e Urbano e em conjunto com os Médicos, com base em informações coletadas da atenção básica e pronto atendimento. Contudo, não foram identificadas ações, metas ou programas específicos planejados ou executados exclusivamente para a saúde da pessoa idosa. As iniciativas mencionadas são de caráter geral para a população, como a realização de exames para diabéticos e melhorias no acesso a serviços de urgência e emergência.",[],N/A,False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Plano de Saúde\2019.pdf,2019.pdf,Mato_Grosso,Municipal,ACORIZAL,Plano de Saúde,2019,success,True,"O Plano Municipal de Saúde de Acorizal 2018-2021, na sua análise situacional, destaca a tendência de envelhecimento da população a curto prazo, com 10,32% da população em 2010 sendo de 65 anos ou mais e um índice de envelhecimento de 10,32. O objetivo estratégico geral do plano inclui elevar a expectativa de vida da população, visando a melhoria das condições de vida. Em termos financeiros, o plano prevê uma despesa de R$12.500,00 para a subfunção 'Assistência ao Idoso' no ano de 2018.","['Elevar a expectativa de vida da população de Acorizal-MT', 'Alocação orçamentária para a subfunção 'Assistência ao Idoso'']","O Plano Municipal de Saúde prevê uma despesa de R$12.500,00 para a subfunção 'Assistência ao Idoso' no ano de 2018.",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Estadual\RAG\2024.pdf,2024.pdf,Mato_Grosso,Estadual,N/A (Estado),RAG,2024,success,True,"O documento apresenta informações sobre a saúde da pessoa idosa no estado de Mato Grosso, destacando a população estimada para faixas etárias acima de 60 anos (413.306 pessoas em 2021). As principais causas de internação e mortalidade que afetam significativamente os idosos incluem doenças do aparelho digestivo (com impacto em faixas etárias de 20 a 74 anos), doenças do aparelho circulatório (predominantemente em pessoas acima de 50 anos, representando 90% dos óbitos), neoplasias (maior acometimento em pessoas com 50 anos ou mais, com 84,77% dos óbitos), e doenças do aparelho respiratório (acima de 60 anos, com 80,13% dos óbitos). O estado tem se empenhado em ações para a saúde do idoso, como a instituição da Rede Estadual de Direitos da Pessoa Idosa em MT (RENADI/MT) por meio do Decreto nº1.164 de 26/11/2024, e a participação na Estratégia e-SUS APS para sugerir melhorias na funcionalidade do PEC de avaliação da pessoa idosa (IVCF-20). O 'Programa Mato Grosso Mais Saúde' visa a integralidade e a universalidade do acesso aos serviços de saúde para todas as faixas etárias e populações em situações de vulnerabilidade, com foco em condições crônicas e saúde mental.","['Instituição da Rede Estadual de Direitos da Pessoa Idosa em MT (RENADI/MT) por meio do Decreto nº1.164 de 26/11/2024.', 'Participação na Estratégia e-SUS APS para sugerir incrementos sobre a nova funcionalidade do PEC de avaliação da pessoa idosa (IVCF-20).', 'Promoção de cuidados em saúde integral e na ampliação do acesso à saúde para todas as faixas etárias e populações em situações de vulnerabilidade, incluindo a pessoa idosa.', 'Foco na Atenção Integral, abordando saúde mental e regulação de condições crônicas (obesidade e doenças renais).', 'Promoção da saúde e prevenção, com ações de educação em saúde, programas de incentivo à atividade física e campanhas de sensibilização.', 'Fortalecimento da Rede de Atenção Psicossocial (RAPS) e apoio a serviços como os CAPS (Centros de Atenção Psicossocial), com aumento de incentivos e cofinanciamento estadual, e uso de plataformas de telessaúde para melhorar o acesso a cuidados especializados.', 'Identificação de doenças do aparelho circulatório, neoplasias e doenças do aparelho respiratório como principais causas de internação e mortalidade que afetam predominantemente a população acima de 50 ou 60 anos, levando a ações de prevenção clínica, imunização, diagnóstico precoce, e acesso a medicamentos essenciais.']","O investimento total em Ações e Serviços Públicos de Saúde (ASPS) pelo Estado e o Ministério da Saúde foi de R$ 4.397.090.394,20 em 2024. Há um aumento significativo no valor financeiro de medicamentos dispensados, com crescimento de 90,05% em comparação a 2023.",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Programação Anual de Saúde\2023.pdf,2023.pdf,Mato_Grosso,Municipal,ACORIZAL,Programação Anual de Saúde,2023,success,True,"O relatório de planejamento de saúde do município de Acorizal para 2024 apresenta dados demográficos que incluem 1.079 pessoas com 60 anos ou mais em 2021. Embora não haja um programa exclusivo para a saúde da pessoa idosa, o plano contempla ações gerais de saúde que beneficiam diretamente essa população. Entre as ações planejadas estão a garantia da realização de exames de hemoglobina Glicada para diabéticos, a melhoria dos diagnósticos e o acesso ao tratamento para a população, especialmente para exames de TSH, e o aprimoramento do atendimento de urgência e emergência, todos de grande relevância para a saúde dos idosos. Não há menção a instituições de longa permanência para idosos (ILPIs).","['Garantir a realização de exames de hemoglobina Glicada dentro da unidade de saúde para Diabéticos.', 'Melhorar o quadro de diagnósticos e possibilitar acesso garantido no tratamento para a população na unidade de saúde (referente a exames de TSH).', 'Melhorar o padrão de porta aberta para os atendimentos de urgência e emergência.']","O documento detalha as alocações financeiras para várias subfunções de saúde. Para a 'Atenção Básica', o investimento corrente é de R$ 3.527.862,00 e o capital é de R$ 133.949,00. Para 'Assistência Hospitalar e Ambulatorial', o investimento corrente é de R$ 2.310.925,00 e o capital é de R$ 167.985,00. Esses investimentos são para serviços de saúde em geral e não são especificados como exclusivos para idosos.",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\RAG\2020.pdf,2020.pdf,Mato_Grosso,Municipal,ACORIZAL,RAG,2020,success,True,"O relatório anual de gestão de Acorizal para 2020 destaca a diretriz de melhoria das condições de saúde do idoso e de portadores de doenças crônicas, visando identificar usuários com condições como diabetes, hipertensão e cardiopatias, e implementar ações de prevenção. No entanto, a maioria das metas para 2020 não foi alcançada devido à falta de profissionais e à pandemia, embora esforços para mitigar os problemas tenham sido feitos.","['Melhoria das condições de saúde do Idoso e Portadores de doenças Crônicas, mediante qualificação da gestão e das redes de atenção.', 'Identificar os usuários que possuem doenças crônicas: diabetes, hipertensão, cardiopatias e outras.', 'Realizar ações de prevenção com esta população após a sua identificação para diminuir os casos de óbitos e causas suscetíveis a atenção básica.']","O valor total aplicado em Ações e Serviços Públicos em Saúde (ASPS) em 2020 foi de R$ 4.164.135,80. Não há um valor de investimento específico detalhado apenas para a saúde do idoso. Para a meta específica de saúde do idoso (Objetivo Nº 9.1), apenas 1.33% do resultado anual planejado foi alcançado.",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\RAG\2021.pdf,2021.pdf,Mato_Grosso,Municipal,ACORIZAL,RAG,2021,success,True,"O Relatório Anual de Gestão de 2021 do SUS em Acorizal/MT aborda a saúde do idoso principalmente através da Diretriz Nº 9, que visa a melhoria das condições de saúde do idoso e portadores de doenças crônicas. O Objetivo Nº 9.1 foca na identificação de usuários com doenças crônicas como diabetes, hipertensão e cardiopatias, e na realização de ações de prevenção após essa identificação, com o intuito de diminuir casos de óbitos e condições suscetíveis à atenção básica. A meta estabelecida para esta ação em 2021 foi de 75% e foi totalmente alcançada.","['Identificar usuários com doenças crônicas (diabetes, hipertensão, cardiopatias e outras) para aprimorar a saúde do idoso.', 'Realizar ações de prevenção com a população idosa e portadores de doenças crônicas após a identificação para diminuir os casos de óbitos e causas suscetíveis à atenção básica.']","As despesas totais com saúde para 2021 foram de R$ 6.044.629,28 (empenhado), R$ 6.039.030,31 (liquidado) e R$ 5.749.619,37 (pago).",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\Programação Anual de Saúde\2025.pdf,2025.pdf,Mato_Grosso,Municipal,ACORIZAL,Programação Anual de Saúde,2025,success,True,"O documento, que é o 2º Relatório Detalhado do Quadrimestre Anterior de 2024 do município de Acorizal, Mato Grosso, apresenta dados demográficos que incluem a população estimada por faixa etária para o ano de 2021. Foram identificados 544 indivíduos na faixa de 60 a 69 anos (279 homens e 265 mulheres), 360 na faixa de 70 a 79 anos (194 homens e 166 mulheres) e 175 na faixa de 80 anos e mais (87 homens e 88 mulheres). No que tange ao planejamento e execução para a saúde, o relatório destaca como uma das ações para redução de riscos e agravos à saúde da população a meta de 'Garantir a realização de exames de hemoglobina Glicada dentro da unidade de saúde para Diabéticos', o que pode beneficiar a população idosa, que frequentemente lida com diabetes. Não foram detalhadas outras ações ou programas específicos dedicados exclusivamente à saúde da pessoa idosa.",['Garantir a realização de exames de hemoglobina Glicada dentro da unidade de saúde para Diabéticos.'],"O relatório detalha o demonstrativo da programação de despesas com saúde por subfunção, categoria econômica e fonte de recursos. O investimento total em '0 - Informações Complementares' foi de R$ 12.159.070,39 para despesas correntes e R$ 6.393.916,49 para despesas de capital. Para '301 - Atenção Básica', foram alocados R$ 3.527.862,00 em despesas correntes e R$ 133.949,00 em despesas de capital. Embora esses valores reflitam o investimento geral em saúde no município, o documento não especifica nenhum valor ou recurso financeiro que tenha sido destinado exclusivamente à saúde da pessoa idosa ou a instituições de longa permanência para idosos (ILPIs).",False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\RAG\2022.pdf,2022.pdf,Mato_Grosso,Municipal,ACORIZAL,RAG,2022,success,True,"O Relatório Anual de Gestão de 2022 do município de Acorizal apresenta dados demográficos da população idosa, segmentados por faixas etárias (60 a 69 anos, 70 a 79 anos e 80 anos e mais), com um total de 1079 idosos estimados em 2021. No entanto, o documento não detalha ações, programas ou investimentos específicos planejados ou executados exclusivamente para a saúde da pessoa idosa. As ações mencionadas são de caráter geral para a população, como exames para diabéticos e controle da dengue, que podem beneficiar indiretamente os idosos, mas não são focadas nesta faixa etária.",[],N/A,False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ALTA_FLORESTA\Programação Anual de Saúde\2020.pdf,2020.pdf,Mato_Grosso,Municipal,ALTA_FLORESTA,Programação Anual de Saúde,2020,success,False,N/A.,[],N/A,False,N/A,[]
Documentos_saude_Brasil\Mato_Grosso\Municipal\ACORIZAL\RAG\2023.pdf,2023.pdf,Mato_Grosso,Municipal,ACORIZAL,RAG,2023,success,True,"O Relatório Anual de Gestão do SUS de Acorizal para 2023 inclui dados demográficos da população, indicando a presença de 544 pessoas entre 60-69 anos, 360 entre 70-79 anos e 175 com 80 anos ou mais. O Plano de Saúde, que embasa o relatório, foi elaborado por enfermeiras do PSF Rural e Urbano e médicos, com foco na atenção básica e pronto atendimento. Embora o documento detalhe a programação anual de saúde e a execução orçamentária, não foram identificadas ações, metas, indicadores ou investimentos específicos planejados ou executados exclusivamente para a saúde da pessoa idosa ou para instituições de longa permanência para idosos (ILPIs).",[],N/A,False,N/A,[]
