caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Acre\Estadual\RAG\2022.pdf,2022.pdf,Acre,Estadual,N/A (Estado),RAG,2022,success,True,"O Relatório Anual de Gestão 2022 do SUS do Estado do Acre apresenta informações demográficas detalhadas sobre a população idosa (60-69 anos, 70-79 anos e 80+ anos). O planejamento e execução para a saúde do idoso incluem a assessoria aos municípios para a implementação e uso da Caderneta de Saúde da Pessoa Idosa, com um alcance de 550% da meta (22 cadernetas implementadas de uma meta de 4), e a elaboração de uma linha de cuidado para atenção integral à saúde da pessoa idosa. Além disso, houve uma ação de monitoramento de ""instituições de longa permanência de idosos"" para identificação de sintomáticos respiratórios sugestivos de COVID-19, porém, sem resultados reportados para a meta estabelecida.","['ASSESSORAR OS MUNICÍPIOS NA IMPLEMENTAÇÃO DO USO DA CADERNETA DE SAÚDE DA PESSOA IDOSA EM TODOS OS PONTOS DE ATENÇÃO', 'ELABORAR A LINHA DE CUIDADO PARA ATENÇÃO INTEGRAL A SAÚDE DA PESSOA IDOSA', 'MONITORAR OS ABRIGOS DE IMIGRANTES E INSTITUIÇÕES DE LONGA PERMANENCIA DE IDOSOS PARA IDENTIFICAÇÃO DE SINTOMATICOS RESPIRATORIOS SUGESSTIVO DE COVID-19.']",N/A,True,"O documento menciona o monitoramento de ""instituições de longa permanência de idosos"" para identificação de sintomáticos respiratórios sugestivos de COVID-19. A meta estabelecida para esta ação era de 180 monitoramentos, mas o resultado anual foi 0, indicando que a meta não foi alcançada.",[]
Documentos_saude_Brasil\Acre\Municipal\ACRELÂNDIA\Plano de Saúde\2022.pdf,2022.pdf,Acre,Municipal,ACRELÂNDIA,Plano de Saúde,2022,success,True,"O Plano Municipal de Saúde (2022-2025) detalha diversas ações e metas voltadas para a saúde da pessoa idosa. Entre as iniciativas planejadas e executadas, destacam-se a implementação de políticas específicas de saúde do idoso, a utilização da caderneta do idoso como ferramenta de acompanhamento, a ampla aplicação de ações de promoção e prevenção em 100% das equipes de saúde, a realização de atividades educativas em saúde bucal direcionadas a grupos de idosos, a garantia de visitas domiciliares a idosos e pacientes acamados, a campanha anual de vacinação contra influenza para a população maior de 60 anos, e a criação de um Núcleo de Atendimento dedicado à saúde do Idoso.","['Implementar as políticas da Saúde do Idoso', 'Implementar a caderneta do idoso como instrumento de acompanhamento de saúde', 'Implementar as ações de promoção e prevenção à saúde do idoso em 100% das equipes de saúde', 'Realizar ações educativas abordando temas de saúde bucal com grupos de idosos', 'Garantir visitas domiciliares aos idosos, pacientes acamados e com necessidades especiais através da ESF, CAPS e Equipe Multidisciplinar', 'Vacinar anualmente a população maior de 60 anos em campanhas contra influenza', 'Criação do Núcleo de Atendimento à saúde do Idoso']","Os investimentos e recursos financeiros para as ações de saúde do idoso são provenientes de Capitação Ponderada, Incremento PAP, RP (Recursos Próprios), Emendas Parlamentares de Investimento, Previne Brasil, PSB, Desempenho de Indicadores, BLVGLS e PQAVS.",False,N/A,[]
Documentos_saude_Brasil\Acre\Municipal\ASSIS_BRASIL\Plano de Saúde\2019.pdf,2019.pdf,Acre,Municipal,ASSIS_BRASIL,Plano de Saúde,2019,success,True,"O Plano Municipal de Saúde 2018-2021 de Assis Brasil-Acre prevê a atenção integral à saúde da pessoa idosa, identificada como um grupo de risco social. As ações planejadas focam na promoção do envelhecimento saudável, incluindo prevenção, diagnóstico e tratamento. Há também a intenção de formar grupos específicos para idosos nas Unidades Básicas de Saúde (UBS) e instituir parcerias intersetoriais para ações de prevenção e promoção da saúde voltadas a este grupo. O orçamento geral para a saúde contempla essas iniciativas.","['Garantir a atenção à população de forma integral, fortalecendo as ações para grupos de risco social, incluindo o idoso.', 'Reduzir e prevenir riscos e agravos à saúde da população com foco na promoção do envelhecimento saudável.', 'Atuar nas ações de promoção, prevenção, diagnóstico e tratamento para o envelhecimento saudável.', 'Instituir parceria intersetorial junto à comunidade para realizar ações de prevenção e promoção da saúde para o envelhecimento saudável.', 'Promover o cuidado integral às pessoas nos ciclos de vida, incluindo o idoso.', 'Formar grupos nas UBS voltados aos idosos.']","O investimento total previsto para a saúde é de R$ 3.581.560,00 em 2018, R$ 3.760.710,00 em 2019, R$ 3.949.650,00 em 2020 e R$ 4.148.560,00 em 2021, conforme a tabela 'Despesas por Funções e Subfunções' na seção 'Orçamento Previsto'. Não há um valor específico segregado para ações de saúde do idoso.",False,N/A,[]
Documentos_saude_Brasil\Acre\Estadual\RAG\2023.pdf,2023.pdf,Acre,Estadual,N/A (Estado),RAG,2023,success,True,"O Relatório Anual de Gestão de 2023 do SUS do Acre detalha ações planejadas e executadas para a saúde da pessoa idosa. Isso inclui a realização de oficinas artísticas e práticas integrativas e complementares focadas na promoção da saúde mental para idosos, além do assessoramento e capacitação de municípios para a implementação e uso da Caderneta de Saúde da Pessoa Idosa. Em relação às Instituições de Longa Permanência para Idosos (ILPIs), o documento destaca o monitoramento para identificação de sintomáticos respiratórios sugestivos de COVID-19.","['Realizar oficinas artísticas e práticas integrativas e complementares para crianças, adolescentes, adultos e idosos, com foco na promoção da saúde mental.', 'Assessorar os municípios na implementação do uso da Caderneta de Saúde da Pessoa Idosa em todos os pontos de atenção.', 'Realizar a capacitação na utilização da Caderneta de Saúde da Pessoa Idosa no município de Porto Walter.', 'Realizar a assessoria técnica na utilização da Caderneta de Saúde da Pessoa Idosa.', 'Monitorar os abrigos de imigrantes e Instituições de Longa Permanência de Idosos para identificação de sintomáticos respiratórios sugestivos de COVID-19.']",N/A,True,"O documento menciona o monitoramento de Instituições de Longa Permanência de Idosos (ILPIs) para identificar sintomaticos respiratórios sugestivos de COVID-19. O progresso da meta para esta ação não foi reportado no documento (Resultado Anual: N/A, % meta alcançada da PAS: N/A).",[]
Documentos_saude_Brasil\Acre\Estadual\Programação Anual de Saúde\2024.pdf,2024.pdf,Acre,Estadual,N/A (Estado),Programação Anual de Saúde,2024,success,True,"O documento ""PROGRAMAÇÃO ANUAL DE SAÚDE (PAS) 2024"" apresenta diversas ações voltadas para a saúde da pessoa idosa, principalmente no ""Núcleo da Saúde do Idoso"" (página 77). As iniciativas incluem o fortalecimento da atenção primária por meio de assessoria técnica na utilização da Caderneta de Saúde da Pessoa Idosa e a realização de oficinas sobre a avaliação multidimensional. Há também o planejamento para inclusão da especialidade de Geriatria via telessaúde e a implementação de um ambulatório especializado para idosos no estado do Acre, através da vivência em serviços de referência. Além disso, o documento prevê a viabilização da participação da equipe técnica do Núcleo de Saúde da Pessoa Idosa em eventos técnicos e científicos. Outra ação notável, presente na página 15, é o atendimento em oficinas terapêuticas de saúde mental voltadas para idosos e residentes do HOSMAC, como parte das ações de promoção à saúde para populações vulneráveis.","['Realizar assessoria técnica na utilização da Caderneta de Saúde da Pessoa Idosa.', 'Realizar oficina sobre a importância da Avaliação Multidimensional da Pessoa Idosa como estratégia de qualificação do cuidado, na Regional de Saúde do Baixo Acre.', 'Articular junto ao Telessaúde a inclusão da especialidade Geriatria através de tele consulta.', 'Viabilizar participação da equipe técnica do Núcleo de Saúde da Pessoa Idosa em eventos técnicos, científicos, congressos, seminários, oficinas, capacitações e outros, realizados em âmbito regional, estadual, nacional e internacional.', 'Realizar vivência em serviço de referência ambulatorial especializada na assistência à saúde da pessoa idosa para implementar o ambulatório especializado do idoso no Acre.', 'Atender em oficina terapêutica II saúde mental (oficina de expressão artística livre para idosos e residentes do HOSMAC).']","O investimento total identificado para ações diretamente relacionadas à saúde da pessoa idosa é de R$ 26.344,97. Este valor inclui R$ 8.465,00 para uma oficina sobre avaliação multidimensional da pessoa idosa, R$ 9.444,40 para viabilizar a participação da equipe técnica do Núcleo de Saúde da Pessoa Idosa em eventos e R$ 8.435,57 para oficinas terapêuticas em saúde mental para idosos e residentes do HOSMAC.",False,N/A,[]
Documentos_saude_Brasil\Acre\Estadual\RAG\2024.pdf,2024.pdf,Acre,Estadual,N/A (Estado),RAG,2024,success,True,"O relatório identifica uma população idosa significativa (9.653 indivíduos com 80 anos ou mais) e ressalta a necessidade de estratégias específicas para este grupo demográfico, incluindo atenção especial em serviços de saúde geriátrica, previdência social e programas de assistência à terceira idade. O planejamento inclui o apoio técnico para a implementação da Política de Saúde da Pessoa Idosa, promoção do uso da Caderneta de Saúde da Pessoa Idosa, realização de oficinas sobre avaliação multidimensional, articulação para inclusão da especialidade de geriatria via telessaúde, implantação de um ambulatório especializado para o idoso e oferta de oficinas terapêuticas de saúde mental para idosos.","['REALIZAR ASSESSORIA TÉCNICA NA UTILIZAÇÃO DA CADERNETA DE SAÚDE DA PESSOA IDOSA', 'APOIAR TECNICAMENTE AS REGIÕES DE SAÚDE PARA IMPLEMENTAÇÃO DA POLÍTICA DE SAÚDE DA PESSOA IDOSA', 'REALIZAR OFICINA NA REGIONAL DE SAÚDE DO BAIXO ACRE SOBRE A IMPORTÂNCIA DA AVALIAÇÃO MULTIDIMENSIONAL DA PESSOA IDOSA COMO ESTRATEGIA DE QUALIFICAÇÃO DO CUIDADO', 'ARTICULAR JUNTO AO TELESAÚDE A INCLUSÃO DA ESPECIALIDADE GERIATRIA ATRAVÉS DE TELECONSULTA', 'REALIZAR UMA VIVÊNCIA EM UM SERVIÇO DE REFERÊNCIA AMBULATORIAL ESPECIALIZADA NA ASSISTÊNCIA A SAÚDE DA PESSOA IDOSA PARA IMPLEMENTAR O AMBULATÓRIO ESPECIALIZADO DO IDOSO NO ESTADO DO ACRE', 'ATENDER EM OFICINA TERAPÊUTICA II SAÚDE MENTAL (OFICINA DE EXPRESSÃO ARTÍSTICA LIVRE PARA IDOSOS E RESIDENTES DO HOSMAC)']",N/A,False,N/A,[]
Documentos_saude_Brasil\Acre\Municipal\ASSIS_BRASIL\Plano de Saúde\2022.pdf,2022.pdf,Acre,Municipal,ASSIS_BRASIL,Plano de Saúde,2022,success,True,"O Plano Municipal de Saúde 2022-2025 de Assis Brasil planeja uma abordagem integral à saúde do idoso. As ações incluem o fortalecimento de grupos de idosos já existentes e a criação de novos grupos de convivência. Prevê-se também o acompanhamento mensal dos idosos cadastrados nas Unidades Básicas de Saúde (UBS) por meio das Equipes de Saúde da Família (ESF). Uma iniciativa importante é a implantação e criação de um Núcleo de Saúde da Pessoa Idosa e da Pessoa com Deficiência, contando com uma equipe multidisciplinar. O plano também menciona a realização de atividades de saúde bucal, incluindo ações educativas, em asilos.","['Fortalecer os grupos de idosos', 'Implementar nas UBS através das ESF o acompanhamento mensal dos idosos cadastrados', 'Criar grupos de convivência para idosos', 'Implantar e criar um Núcleo de Saúde da Pessoa Idosa e da Pessoa com Deficiência com uma equipe multidisciplinar']",N/A,True,"Atividades educativas para a prevenção de cárie, doenças na gengiva, câncer de boca, má oclusão e trauma dentário são realizadas em asilos, entre outros locais, como parte das ações de saúde bucal.",[]
Documentos_saude_Brasil\Acre\Municipal\ASSIS_BRASIL\Programação Anual de Saúde\2020.pdf,2020.pdf,Acre,Municipal,ASSIS_BRASIL,Programação Anual de Saúde,2020,success,True,"O Instrumento de Planejamento do SUS - Programação Anual de Saúde - 2020 para o município de Assis Brasil, Acre, aborda a saúde da pessoa idosa e o envelhecimento saudável em diversas diretrizes e objetivos. O plano prevê ações para reduzir e prevenir riscos e agravos à saúde da população com foco na promoção do envelhecimento saudável, incluindo a atuação em promoção, prevenção, diagnóstico e tratamento. Ele também visa aprimorar as redes de atenção para o cuidado integral de pessoas em todos os ciclos de vida, com a menção explícita a idosos. Uma meta específica citada é a formação de grupos nas Unidades Básicas de Saúde (UBS) voltados a idosos, gestantes, adolescentes e jovens.","['Reduzir e prevenir riscos e agravos à saúde da população com foco na promoção do envelhecimento saudável.', 'Atuar nas ações de promoção, prevenção, diagnóstico e tratamento para o envelhecimento saudável.', 'Instituir parceria intersetorial junto à comunidade para realizar ações de prevenção e promoção da saúde.', 'Aprimorar as redes de atenção e promover o cuidado integral às pessoas nos vários ciclos de vida, incluindo idosos.', 'Formar grupos nas UBS voltados a idosos, gestantes, adolescentes e jovens.']","O documento menciona a previsão de financiamento para aquisição de transporte sanitário (Van e Amarok), fluvial (barco com motor) e quadriciclo para o município (Meta 17.1.1). Além disso, a programação de despesas inclui R$ 4.656.130,28 (corrente) e R$ 607.772,09 (capital) para ""Atenção Básica"", R$ 272.982,10 (corrente) para ""Suporte Profilático e Terapêutico"", e R$ 169.781,08 (corrente) para ""Vigilância Epidemiológica"".",False,N/A,[]
Documentos_saude_Brasil\Acre\Municipal\ASSIS_BRASIL\Programação Anual de Saúde\2022.pdf,2022.pdf,Acre,Municipal,ASSIS_BRASIL,Programação Anual de Saúde,2022,success,True,"O Plano de Saúde de Assis Brasil - AC para 2022-2025 inclui a promoção do cuidado integral à pessoa idosa. As ações planejadas visam implementar o acompanhamento mensal de idosos cadastrados nas Unidades Básicas de Saúde (UBS) através da Estratégia de Saúde da Família (ESF) e fortalecer grupos intersetoriais, incluindo idosos.","['Implementar nas UBS através das ESF o acompanhamento mensal dos idosos cadastrados. (Meta: 100% de idosos cadastrados em acompanhamento)', 'Fortalecer os grupos (idosos, gestantes, hipertensos, tabagismo, etc.) e que sejam trabalhados de forma intersetorial. (Meta: 100% de grupos fortalecidos)']","Para a subfunção '301 - Atenção Básica', que engloba as ações para a saúde do idoso, o investimento previsto totaliza R$ 4.491.699,29 para despesas correntes e R$ 158.835,00 para despesas de capital.",False,N/A,[]
Documentos_saude_Brasil\Acre\Municipal\ASSIS_BRASIL\Programação Anual de Saúde\2025.pdf,2025.pdf,Acre,Municipal,ASSIS_BRASIL,Programação Anual de Saúde,2025,success,False,N/A.,[],"Valor de 190.000,00 (cento e noventa mil reais) referente a saldos de recursos Covid.",False,N/A,[]
