caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Programação Anual de Saúde\2020.pdf,2020.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Programação Anual de Saúde,2020,success,False,,[],,False,,[]
Documentos_saude_Brasil\Rondônia\Estadual\Programação Anual de Saúde\2025.pdf,2025.pdf,Rondônia,Estadual,N/A (Estado),Programação Anual de Saúde,2025,success,True,"A Programação Anual de Saúde (PAS) de 2025 da Secretaria de Estado da Saúde de Rondônia inclui a Meta 2.4.1, focada na implantação da linha de cuidado da pessoa idosa em 100% dos municípios. As ações planejadas abrangem o diagnóstico situacional dos serviços de saúde para idosos na Atenção Primária, a implantação da estratificação de vulnerabilidade e risco clínico-funcional (IVcf20) para idosos, e o fomento da avaliação multidimensional com IVcf20 junto às equipes de APS das 7 Regiões de Saúde. Todas as ações especificadas para a saúde do idoso são classificadas como 'Sem Ônus'.","['Realizar diagnóstico situacional nas 7 regiões de saúde acerca das ações e serviços no cuidado integral a pessoa idosa no contexto da APS.', 'Implantar a estratificação de vulnerabilidade e Risco clinico funcional Risco do Idoso- IVcf20, junto as equipes de APS das 7 Regiões de Saúde.', 'Fomentar Implantação da avaliação multidimensional com estratificação de vulnerabilidade e Risco clinico funcional do Idoso IVcf20, junto as equipes de APS das 7 Regiões de Saúde.']","O valor total previsto na Programação Anual de Saúde (PAS) para o exercício de 2025, somando SESAU, AGEVISA, IESPRO-CETAS e FHEMERON, é de R$ 2.079.198.653,90. Para as ações específicas relacionadas à saúde da pessoa idosa (Meta 2.4.1), o documento indica que são 'Sem Ônus', ou seja, não possuem previsão orçamentária direta.",False,,[]
Documentos_saude_Brasil\Rondônia\Estadual\RAG\2023.pdf,2023.pdf,Rondônia,Estadual,N/A (Estado),RAG,2023,success,True,"O Relatório Anual de Gestão 2023 do SUS em Rondônia destaca que a população do estado está em processo de envelhecimento, com uma população idosa estimada em 128.271 pessoas, representando 8,11% do total. Para a saúde da pessoa idosa, o planejamento e as ações incluem o monitoramento de Instituições de Longa Permanência para Idosos (ILPI) em 10 municípios, a oferta de um curso de 'Atenção Integral à Saúde da Pessoa Idosa' para profissionais da Atenção Primária à Saúde (APS) em parceria com o Albert Einstein, e a realização de um curso de 'Cuidador de Idoso'.","['Monitoramento de Instituições de Longa Permanência para Idosos em 10 municípios.', 'Curso de Atenção Integral à Saúde da Pessoa Idosa (Albert Einstein) para profissionais da Atenção Primária à Saúde (APS).', 'Realização de Curso (FIC) de Cuidador de Idoso.']",,True,"O documento menciona a Ação Nº 24: 'Realizar monitoramento nos 10 municípios onde há Instituições de Longa Permanência para Idosos' sob o Objetivo Nº 2.1. Contudo, o relatório não detalha o percentual de cumprimento ou a meta alcançada especificamente para esta ação de monitoramento de ILPIs.",[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Programação Anual de Saúde\2024.pdf,2024.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Programação Anual de Saúde,2024,success,False,N/A.,[],,False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Programação Anual de Saúde\2022.pdf,2022.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Programação Anual de Saúde,2022,success,False,"N/A. O documento de Programação Anual de Saúde (PAS) 2022 não contém informações específicas, ações planejadas ou executadas, metas ou indicadores relacionados diretamente à saúde da pessoa idosa.",[],"O recurso orçado para a Programação Anual de Saúde (PAS) 2022 é de R$ 21.682.600,00. No entanto, este valor não é distribuído por meta e não há menção de alocação específica para a saúde da pessoa idosa.",False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Programação Anual de Saúde\2025.pdf,2025.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Programação Anual de Saúde,2025,success,False,N/A.,[],,False,,[]
Documentos_saude_Brasil\Rondônia\Estadual\RAG\2022.pdf,2022.pdf,Rondônia,Estadual,N/A (Estado),RAG,2022,success,True,"O Relatório Anual de Gestão 2022 do SUS em Rondônia destaca o envelhecimento da população como uma característica demográfica evidente, com a proporção de idosos (60 anos ou mais) subindo para 10,68% em 2022 e projeções indicando aumento da expectativa de vida. Para a saúde do idoso, foram planejadas ações como uma campanha educativa para promoção da saúde e prevenção de agravos em parceria com o SESC, a elaboração de uma linha de cuidado para Atenção Integral à Saúde das Pessoas Idosas conforme a Política Nacional de Saúde da Pessoa Idosa (PNISP), e a criação e aplicação de um formulário para avaliação diagnóstica da assistência à saúde do idoso nos 52 municípios do estado. Não há menção específica de instituições de longa permanência para idosos (ILPIs) ou investimentos financeiros detalhados para estas ações.","['Realizar 01 (uma) campanha educativa com enfoque na promoção da saúde, prevenção de agravos na população Idosa em parceria com o SESC.', 'Elaborar linha de cuidado para Atenção Integral à Saúde das Pessoas Idosas na rede de Atenção à Saúde, conforme Política Nacional de Saúde da Pessoa Idosa (PNISP).', 'Elaboração e aplicação do formulário para avalição diagnóstica da assistência a Saúde do Idoso dos 52 Municípios do Estado.']",,False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Programação Anual de Saúde\2023.pdf,2023.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Programação Anual de Saúde,2023,success,False,N/A.,[],"O recurso orçado para 2023 para o SUS é de R$ 24.882.725,00. Não há detalhamento de investimento específico para a saúde do idoso.",False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Plano de Saúde\2019.pdf,2019.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Plano de Saúde,2019,success,True,"O Plano Municipal de Saúde de Alta Floresta D'Oeste para 2018-2021 prevê a implementação de medidas para a promoção do envelhecimento ativo e saudável dos idosos, em parceria com a Secretaria de Assistência Social e a Academia de Saúde. Adicionalmente, as ações da Vigilância Sanitária Municipal serão fortalecidas em estabelecimentos de interesse à saúde, como a casa do idoso.","['implementação de medidas voltadas à promoção do envelhecimento ativo e saudável', 'fortalecimento das ações da Vigilância Sanitária Municipal em estabelecimentos de interesse à saúde, incluindo casa do idoso']",,True,"O documento menciona o fortalecimento das ações da Vigilância Sanitária Municipal em estabelecimentos de interesse à saúde, que incluem a casa do idoso.",[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\Plano de Saúde\2022.pdf,2022.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,Plano de Saúde,2022,success,True,"O Plano Municipal de Saúde de Vilhena/RO 2022-2025 destaca que a população idosa (60 anos ou mais) em Vilhena representava 9,32% da população total em 2020, com um crescimento significativo de 2.765 pessoas em 2000 para 9.559 em 2020. O índice de envelhecimento aumentou de 16,26% em 2010 para 24,98% em 2020, refletindo o aumento da esperança de vida e a maior prevalência de doenças crônicas nessa faixa etária. O município reconhece a necessidade de criar estratégias de promoção, prevenção e assistência para esse grupo populacional, visando assegurar maior qualidade de vida aos idosos. As equipes de Saúde da Família em Vilhena realizam atendimento individual nas Unidades Básicas de Saúde (UBS), promovem atividades de promoção da saúde em grupos de socialização e, a partir de 2022, implementarão a estratificação de risco cardiovascular para idosos, com o objetivo de oferecer assistência especializada ou hospitalar em tempo oportuno para tratamento e reabilitação, e para a redução de dados.","['Realização de atendimento individual na UBS pelas equipes de Saúde da Família para a saúde do idoso.', 'Desenvolvimento de atividades de promoção de saúde com ações descentralizadas através de grupos de socialização para idosos.', 'Implementação, a partir de 2022, da estratificação de risco cardiovascular para idosos, visando assistência especializada ou hospitalar em tempo oportuno para atendimento curativo e/ou reabilitação para redução de dados.']","O documento discute o financiamento do SUS, afirmando que o município de Vilhena historicamente aplica mais de 15% da arrecadação de seus impostos em ações e serviços públicos de saúde. Há também menção a um novo modelo de financiamento para a Atenção Primária (Previne Brasil) a partir de 2019, baseado em capitação ponderada, pagamento por desempenho e incentivos para ações estratégicas. Não foram encontrados valores financeiros específicos diretamente atrelados a programas de saúde do idoso, indicando que o investimento é integrado ao orçamento geral da saúde municipal.",False,,[]
Documentos_saude_Brasil\Rondônia\Estadual\RAG\2024.pdf,2024.pdf,Rondônia,Estadual,N/A (Estado),RAG,2024,success,True,"O Relatório Anual de Gestão 2024 do SUS Rondônia destaca a atenção à saúde da pessoa idosa. Sob o Objetivo 2.4, 'Fortalecer a APS como Ordenadora do Cuidado', o plano inclui a meta de 'Implantar a linha de cuidado da Pesssoa Idosa em 100% dos municípios'. As ações específicas para esta meta abrangem a capacitação das 7 regiões de saúde para a estratificação de risco da pessoa idosa por meio da Avaliação multidimensional (IVCF-20), o monitoramento de municípios com instituições de longa permanência para idosos, e o apoio técnico aos municípios na elaboração da linha de cuidado da pessoa idosa.","['Implantar a linha de cuidado da Pesssoa Idosa em 100% dos municípios.', 'Capacitar as 7 regiões de saúde para a estratificação de risco da pessoa idosa por meio da Avaliação multidimensional (IVCF- 20).', 'Realizar monitoramento nos municípios onde há instituições de longa permanência para idosos.', 'Apoiar tecnicamente os municípios na elaboração da linha de cuidado da pessoa idosa.']",,True,"O documento menciona a ação de 'Realizar monitoramento nos municípios onde há instituições de longa permanência para idosos'. Não há menção a nomes específicos de ILPIs nem informações sobre metas alcançadas em relação a elas, apenas a ação de monitoramento.",[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\RAG\2020.pdf,2020.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,RAG,2020,success,True,"O município planejou e executou ações educativas na área de saúde do idoso em 2020, com foco na prevenção. A meta de 1 ação foi 100% alcançada através de um encontro com hipertensos e diabéticos abordando temas sobre qualidade de vida. A população idosa em 2020 era de 1698 pessoas entre 60 e 69 anos, 791 entre 70 e 79 anos, e 317 com 80 anos ou mais.","['Promover ações educativas na área de saúde do idoso, com foco na prevenção.', 'ENCONTRO COM HIPERTENSOS E DIABETICOS ABORDANDO TEMAS SOBRE A QUALIDADE DE VIDA']",,False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTO_ALEGRE_DOS_PARECIS\Programação Anual de Saúde\2020.pdf,2020.pdf,Rondônia,Municipal,ALTO_ALEGRE_DOS_PARECIS,Programação Anual de Saúde,2020,success,True,"O documento, parte da Programação Anual de Saúde de Alto Alegre dos Parecis para 2020, dedica a Diretriz 5 à 'Garantia da atenção integral à saúde da pessoa idosa e dos portadores de doenças crônicas, com estímulo ao envelhecimento ativo e fortalecendo as ações de promoção e prevenção'. O Objetivo 5.1 visa a 'Melhoria das condições de saúde do idoso e portadores de doenças crônicas mediante qualificação da gestão e das redes de atenção'. As ações planejadas incluem a redução da mortalidade prematura por DCNT, por meio de estratégias de promoção à saúde e diagnóstico oportuno, e a garantia da vacinação contra a gripe para pessoas com mais de 60 anos, com meta de 90% de cobertura, através de sensibilização, busca ativa e fortalecimento da equipe de saúde.","['Reduzir a mortalidade prematura (< de 70 anos) por Doenças Crônicas Não Transmissíveis (DCNT) através do estabelecimento de estratégias de ações coletivas de promoção à saúde e garantia de diagnóstico oportuno.', 'Garantir a vacina da gripe para pessoas acima de 60 anos, com meta de atingir 90% de cobertura vacinal, através de sensibilização da população, busca ativa dos faltosos e fortalecimento da equipe de saúde.']","O documento menciona uma previsão orçamentária geral para a Secretaria Municipal de Saúde em 2020 de R$ 7.366.275,00, que inclui a folha de pagamento e abrange todas as ações de saúde, sem um valor específico detalhado para a saúde do idoso.",False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\RAG\2021.pdf,2021.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,RAG,2021,success,True,"O Relatório Anual de Gestão 2021 do município de Alta Floresta D'Oeste-RO incluiu dados demográficos da população idosa e de morbidade por faixa etária. Para a saúde do idoso, foi planejada a meta de 'Promover ações educativas na área de saúde do idoso, com foco na prevenção', que envolvia a mobilização para campanhas de vacinação e a criação de eventos para divulgar a importância da atividade física. No entanto, esta meta não foi executada no período de 2021, conforme o resultado 0.","['Promover ações educativas na área de saúde do idoso, com foco na prevenção.', 'Mobilização dos idosos para a importância das campanhas de vacinações.', 'Criar no mínimo uma vez ao ano evento com o objetivo de divulgar a importância da atividade física.']",,False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\RAG\2022.pdf,2022.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,RAG,2022,success,True,"O Relatório Anual de Gestão 2022 do SUS do município de Alta Floresta D'Oeste/RO detalha a gestão municipal da saúde, a produção de serviços e a execução financeira para o ano. Embora o documento apresente dados demográficos da população por faixa etária, incluindo idosos (60-69, 70-79, e 80+ anos), não são especificadas ações, programas ou investimentos dedicados exclusivamente à saúde da pessoa idosa. As iniciativas e despesas são abordadas de forma geral para toda a população nas áreas de atenção básica, hospitalar e vigilância em saúde.",[],"O documento detalha a execução orçamentária e financeira geral da saúde para o município em 2022, com um total de despesas de R$ 26.374.931,24. No entanto, não há menção a valores ou recursos financeiros especificamente destinados a programas ou ações para a saúde da pessoa idosa.",False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTA_FLORESTA_D'OESTE\RAG\2023.pdf,2023.pdf,Rondônia,Municipal,ALTA_FLORESTA_D'OESTE,RAG,2023,success,True,"O Relatório Anual de Gestão 2023 do município de Alta Floresta D'Oeste apresenta dados demográficos da população por faixa etária, incluindo o número de idosos nas diferentes faixas etárias (60-69, 70-79, 80 anos ou mais). No geral, o documento detalha o planejamento e a execução de ações e serviços de saúde para a população, com foco na Atenção Básica, urgência e emergência, atenção psicossocial e atenção ambulatorial especializada e hospitalar. No entanto, não há um planejamento ou execução de ações específicas detalhadas exclusivamente para a saúde da pessoa idosa, mas sim abordagens gerais que englobam toda a população.",[],,False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTO_ALEGRE_DOS_PARECIS\Programação Anual de Saúde\2024.pdf,2024.pdf,Rondônia,Municipal,ALTO_ALEGRE_DOS_PARECIS,Programação Anual de Saúde,2024,success,False,,[],,False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTO_ALEGRE_DOS_PARECIS\Programação Anual de Saúde\2023.pdf,2023.pdf,Rondônia,Municipal,ALTO_ALEGRE_DOS_PARECIS,Programação Anual de Saúde,2023,success,True,"O documento descreve a Programação Anual de Saúde (PAS) para 2023 de Alto Alegre dos Parecis-RO. No que diz respeito à saúde da pessoa idosa, a Diretriz N° 5 e o Objetivo N° 5.1 são dedicados a 'Garantia da atenção integral à saúde da pessoa idosa e dos portadores de doenças crônicas, com estímulo ao envelhecimento ativo e fortalecendo as ações de promoção e prevenção'. As ações planejadas incluem a realização de palestras para grupos de idosos em 1º de Outubro (Dia do Idoso) em parceria com a Secretaria de Ação Social, a facilitação do acesso dos idosos a todos os níveis de complexidade da atenção à saúde, o investimento na qualificação dos trabalhadores da saúde com foco na pessoa idosa, a garantia de acolhimento humanizado em unidades primárias e hospitalares, o cadastro e atualização de dados de idosos em micro-áreas, a realização de visitas domiciliares prioritárias para idosos frágeis ou em processo de fragilização, e o encaminhamento para serviços de média e alta complexidade, assegurando fluxos de referência e contra-referência e o acompanhamento necessário.","['Realizar palestra com o grupo de idoso no dia 01 de Outubro, onde se comemora o dia do idoso, em parceria com a Secretaria de Ação Social', 'Facilitar o acesso dos idosos aos diversos níveis de complexidade da atenção a saude', 'Investir na qualificação dos trabalhadores, especialmente no que se refere à saúde da pessoa idosa', 'Realizar acolhimento à pessoa idosa atraves dos profissionais de saúde nas unidades primaria de saude e hospitalar', 'Cadastrar todas as pessoas idosas de sua micro-área e manter o cadastro atualizado', 'Realizar visitas domiciliares às pessoas idosas conforme planejamento assistencial, dando prioridade às frágeis ou em processo de fragilização', 'Encaminhar, quando necessário, a pessoa idosa à serviços de referências de média e alta complexidade, respeitando fluxos de referência e contra-referência locais e mantendo sua responsabilização pelo acompanhamento']","As seções financeiras do documento detalham alocações orçamentárias gerais para diversas categorias de saúde (ex: Atenção Básica, Administração Geral, Assistência Hospitalar e Ambulatorial) provenientes de múltiplas fontes. No entanto, não há valores específicos ou recursos financeiros dedicados explicitamente mencionados para programas ou ações relacionadas à saúde da pessoa idosa.",False,,[]
Documentos_saude_Brasil\Rondônia\Municipal\ALTO_ALEGRE_DOS_PARECIS\Programação Anual de Saúde\2022.pdf,2022.pdf,Rondônia,Municipal,ALTO_ALEGRE_DOS_PARECIS,Programação Anual de Saúde,2022,success,True,"O documento, 'Programação Anual de Saúde (PAS) / 2022', destaca a Diretriz nº 5, focada na garantia da atenção integral à saúde da pessoa idosa e portadores de doenças crônicas, visando o envelhecimento ativo e o fortalecimento de ações de promoção e prevenção. O objetivo é melhorar as condições de saúde do idoso através da qualificação da gestão e das redes de atenção, com a previsão de palestras para grupos de idosos, facilitação do acesso aos níveis de atenção, qualificação de profissionais de saúde, acolhimento em unidades de saúde, cadastramento e visitas domiciliares priorizando idosos frágeis, e encaminhamento para serviços de maior complexidade.","['Realizar palestra com o grupo de idoso no dia 27 de Fevereiro, onde se comemora o dia do idoso, em parceria com a Secretaria de Ação Social.', 'Facilitar o acesso dos idosos aos diversos níveis de complexidade da atenção à saúde.', 'Investir na qualificação dos trabalhadores, especialmente no que se refere à saúde da pessoa idosa.', 'Realizar acolhimento à pessoa idosa através dos profissionais de saúde nas unidades básicas de saúde e hospitalar.', 'Cadastrar todas as pessoas idosas de sua micro-área e manter o cadastro atualizado, realizar visitas domiciliares às pessoas idosas conforme planejamento assistencial, dando prioridade às frágeis ou em processo de fragilização.', 'Encaminhar, quando necessário, a pessoa idosa a serviços de referências de média e alta complexidade, respeitando fluxos de referência e contrarreferência locais e mantendo sua responsabilização pelo acompanhamento.']","O documento apresenta a Programação Anual de Saúde para 2022, que inclui a atenção à saúde da pessoa idosa dentro da 'Atenção Básica'. Para a subfunção 'Atenção Básica', o investimento total previsto é de 4.058.000,00 R$, provenientes de Receita de Impostos e Transferência de Impostos (Receita Própria), Transferências de Fundos do Governo Federal e Transferências de Fundos do SUS destinados à Saúde.",False,,[]
