caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Espírito_Santo\Estadual\RAG\2024.pdf,2024.pdf,Espírito_Santo,Estadual,N/A (Estado),RAG,2024,success,True,"O documento destaca as ações para a saúde da pessoa idosa, focando na meta de realizar a avaliação multidimensional da população acima de 60 anos. Em 2024, 7,97% dessa meta foi alcançada, totalizando 50.443 avaliações. A Caderneta de Saúde da Pessoa Idosa está sendo entregue aos municípios como ferramenta para essa avaliação. Há planejamento para fomentar a implementação da avaliação multidimensional em todos os municípios até 2027, visando cobrir 40% da população idosa com o uso da caderneta de saúde da pessoa idosa como principal instrumento.","['Alcançar 40% de avaliação multidimensional realizada na população de 60 anos e mais, conforme IBGE (com 7.97% alcançado em 2024).', 'Divulgar e capacitar quanto ao uso da Caderneta de Saúde da Pessoa Idosa.', 'Confeccionar e distribuir a Caderneta de Saúde da Pessoa Idosa para os municípios.', 'Fomentar e assessorar a implantação da Avaliação Multidimensional em 100% dos municípios, atingindo até 2027 40% da população idosa, utilizando como instrumento principal a caderneta da pessoa idosa.', 'Articular junto ao MS e a GTI a Implementação de um sistema contendo a ficha de avaliação multidimensional da pessoa idosa.']","R$ 500.000,00 para divulgação e capacitação sobre o uso da Caderneta de Saúde da Pessoa Idosa. R$ 800.000,00 para confecção e distribuição da Caderneta de Saúde da Pessoa Idosa. R$ 100.000,00 para fomentar e assessorar a implantação da Avaliação Multidimensional da pessoa idosa.",False,N/A,[]
Documentos_saude_Brasil\Espírito_Santo\Estadual\RAG\2021.pdf,2021.pdf,Espírito_Santo,Estadual,N/A (Estado),RAG,2021,success,True,"O estado do Espírito Santo reconhece a transformação de sua estrutura populacional com um adensamento na faixa etária de pessoas mais idosas (acima de 60 anos). As ações para a saúde da pessoa idosa estão integradas em políticas de saúde mais amplas, com destaque para o Plano de Enfrentamento das Doenças Crônicas Não Transmissíveis (DCNT). Houve expansão do Programa 'Melhor em Casa - Atenção Domiciliar' com novas equipes e a implantação de leitos de Cuidados Prolongados, que são cruciais para o cuidado do idoso. A cobertura vacinal para a população acima de 60 anos foi destacada, com o início da administração da quarta dose. Além disso, o documento aponta a necessidade de abordar as consequências da pandemia de COVID-19 nas condições crônicas de saúde e fortalecer as redes de Saúde Bucal e Saúde Mental, aspectos importantes para a saúde da pessoa idosa.","['Expansão do Programa ', 'Melhor em Casa - Atenção Domiciliar', 'Implantação de 335 leitos de Cuidados Prolongados nas Regiões de Saúde', 'Vacinação da população acima de 60 anos com início da quarta dose', 'Fortalecimento e expansão das redes de Saúde Bucal e Saúde Mental', 'Plano de Enfrentamento das Doenças Crônicas Não Transmissíveis (DCNT), com foco na redução da mortalidade prematura (30 a 69 anos)', 'Habilitação de serviços especializados em nefrologia para diálise peritonial']","Em 2021, a SESA executou um orçamento de aproximadamente R$ 3,8 bilhões (ou R$ 3,65 bilhões em outra menção), o maior da sua história até então, superando os valores de 2020 e 2019. Parte desse aumento foi direcionada para o enfrentamento da COVID-19, mas também garantiu o aporte necessário para a manutenção das atividades assistenciais e projetos prioritários. O programa 'Melhor em Casa' também contou com cofinanciamento estadual.",False,N/A,[]
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\Programação Anual de Saúde\2024.pdf,2024.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,Programação Anual de Saúde,2024,success,False,N/A,[],N/A,False,N/A,[]
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\Programação Anual de Saúde\2021.pdf,2021.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,Programação Anual de Saúde,2021,success,True,"O documento de Programação Anual de Saúde 2021 da Prefeitura Municipal de Afonso Cláudio planeja e detalha ações específicas para a saúde da pessoa idosa. Isso inclui a promoção de ações de acompanhamento, com uma meta de 2 ações realizadas em 2021 e 4 no período de 2018-2021. Estão previstas a realização de educação continuada e palestras educativas com grupos de idosos e seus cuidadores, focando na prevenção de agravos e comorbidades. Além disso, o plano contempla o oferecimento de atendimento médico e de enfermagem para todos os idosos do município, bem como o acompanhamento específico de idosos hipertensos e diabéticos. No âmbito da vigilância sanitária, o documento estabelece a garantia de duas inspeções sanitárias na Instituição de Longa Permanência para Idosos (ILPI) Ninho de Amor e a disponibilização de Equipamentos de Proteção Individual (EPIs) necessários a esta instituição.","['Promover ações de acompanhamento aos idosos', 'Realizar educação continuada e/ou palestras educativas com grupos de idosos/cuidadores enfatizando prevenção de agravos e co-morbidades', 'Oferecer atendimento médico e de enfermagem para todos os idosos do município', 'Realizar acompanhamento dos idosos hipertensos e diabéticos do município', 'Garantir duas inspeções sanitárias na Instituição de Longa Permanência para Idosos (ILPI) Ninho de Amor', 'Disponibilizar EPIs na quantidade necessária ao Asilo Ninho de Amor']",N/A,True,"A Instituição de Longa Permanência para Idosos (ILPI) Ninho de Amor é mencionada no documento em relação à garantia de duas inspeções sanitárias e à disponibilização de Equipamentos de Proteção Individual (EPIs) necessários, com meta de 100% de disponibilização dos EPIs.",['Ninho de Amor']
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\Programação Anual de Saúde\2025.pdf,2025.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,Programação Anual de Saúde,2025,success,False,N/A,[],N/A,False,N/A,[]
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\Plano de Saúde\2019.pdf,2019.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,Plano de Saúde,2019,success,True,"O município de Afonso Cláudio está se preparando para o crescimento significativo de sua população idosa, com foco na prevenção de Doenças Crônicas Não Transmissíveis (DCNT) e na promoção do envelhecimento ativo e saudável. As ações incluem iniciativas educativas para autocuidado, práticas preventivas em parceria com a Secretaria de Ação Social (grupos de ginástica, Centros de Convivência, Grupos de Idosos no Interior) e visitas domiciliares. Campanhas anuais de vacinação contra Influenza para maiores de 60 anos alcançaram 62% de cobertura em 2017, e a vacina Pneumocócica 23 também foi oferecida a idosos institucionalizados e acamados. O Conselho do Idoso atua na melhoria da atenção e fiscalização do cuidado ao idoso. Planos futuros envolvem a reorganização dos processos de trabalho para o cuidado continuado, intensificação das ações para DCNT, capacitação de equipes de saúde para identificar e apoiar idosos fragilizados e prevenir acidentes, implantação da Rede Cuidar para ações específicas ao idoso e sensibilização da população em eventos comunitários.","['Desenvolvimento de ações educativas voltadas para o incentivo ao autocuidado e atitudes preventivas para promoção de saúde e manutenção da autonomia e qualidade de vida ao envelhecer.', 'Ações de promoção, prevenção e reabilitação da saúde do idoso norteadas pela Política Nacional de Saúde da Pessoa Idosa (PNSPI), Portaria GM nº 2.528, de 19 de outubro de 2006.', 'Campanhas anuais de vacinação contra Influenza para pessoas com mais de 60 anos (62% de cobertura em 2017).', 'Oferta da Vacina Pneumocócica 23 para idosos, incluindo os institucionalizados em ILPIs e acamados.', 'Práticas preventivas em parceria com a Secretaria de Ação Social (grupos de ginástica, Centros de Convivência, Grupos de Idosos no Interior).', 'Visitas domiciliares para prevenção, promoção, incentivo e encaminhamento a mecanismos de reabilitação (Centro de Reabilitação e Centro de Promoção da Saúde).', 'Atuação do Conselho do Idoso para melhoria da qualidade de atenção e fiscalização dos pontos de atenção à população idosa.', 'Desenvolver ações para prevenção de agravos e co-morbidades na população idosa.', 'Reorganizar o processo de trabalho para contemplar as ações de acompanhamento aos idosos na rotina com efetividade de acordo com a Linha de Cuidado Continuado.', 'Intensificar as ações de saúde voltadas para os Idosos com Doenças Crônicas Não Transmissíveis (DCNT).', 'Capacitar as equipes das Unidades Básicas de Saúde para identificar, intervir e acompanhar as pessoas idosas em processo de fragilização e para prevenção de acidentes e quedas.', 'Implantar a Rede Cuidar no município para o desenvolvimento de ações voltadas para o idoso, integrando com a Atenção Básica.', 'Sensibilizar a população sobre cuidados com a saúde e orientações gerais por meio de eventos em praças, UBSs e demais lugares comunitários.']",N/A,True,A vacina Pneumocócica 23 e a vacina contra Influenza foram ofertadas aos idosos residentes em instituições de longa permanência (ILPI) e acamados no município. Não há menção sobre metas alcançadas em documentos RAG.,[]
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\Programação Anual de Saúde\2022.pdf,2022.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,Programação Anual de Saúde,2022,success,True,"O Instrumento de Planejamento do SUS detalha ações voltadas para a saúde da pessoa idosa. Sob o Objetivo 1.18.6, há o planejamento para reestruturar 100% das equipes de Saúde da Família (e-SF) com a rede de atenção à pessoa idosa, o que engloba a introdução de novas tecnologias de cuidado para condições crônicas, apoio ao autocuidado, grupos operativos e cuidadores. Adicionalmente, o Objetivo 2.3.1 prevê o monitoramento anual de 100% das Instituições de Longa Permanência para Idosos (ILPI), com a realização de vistorias e emissão de relatórios. Uma instituição específica, ""Asilo ninho de Amor"", é citada em relação ao fortalecimento da dispensação de EPIs (Meta 2.5.5, Ação Nº 3). Os investimentos financeiros apresentados no documento são gerais para as subfunções de saúde, não havendo alocações exclusivas para a saúde do idoso ou ILPIs.","['Reestruturar 100% das equipes de Saúde da Família (e-SF) com a rede de atenção à pessoa idosa.', 'Instituir novas tecnologias de cuidado apoiando as condições crônicas (apoio ao autocuidado, grupo operativo, grupo cuidadores, entre outras).', 'Monitorar anualmente 100% das Instituições de Longa Permanência para Idosos (ILPI).', 'Realizar vistorias com emissão de relatórios nas ILPI.', 'Fortalecer a dispensação de EPI\'s na quantidade necessária a Instituição de Longa Permanência ""Asilo ninho de Amor"".']","O documento apresenta uma programação de despesas com saúde, incluindo: R$ 10.269.393,36 para Assistência Hospitalar e Ambulatorial (corrente) e R$ 1.806,64 (capital); R$ 6.000.560,00 para Atenção Básica (corrente) e R$ 8.900,00 (capital); R$ 573.744,72 para Suporte Profilático e Terapêutico (corrente); R$ 189.215,00 para Vigilância Sanitária (corrente); R$ 171.500,00 para Vigilância Epidemiológica (corrente); R$ 36.150,00 para Informações Complementares (corrente) e R$ 50,00 (capital); e R$ 9.582.668,52 para Administração Geral (corrente). Estes valores representam o investimento total planejado para as respectivas subfunções de saúde, sem especificação de alocação exclusiva para a saúde da pessoa idosa ou ILPIs.",True,"O documento planeja monitorar anualmente 100% das Instituições de Longa Permanência para Idosos (ILPI), incluindo a realização de vistorias e emissão de relatórios (Meta 2.3.1). Além disso, a dispensação de EPIs para o ""Asilo ninho de Amor"" é uma ação planejada (Meta 2.5.5, Ação Nº 3). O documento é um instrumento de planejamento e não um RAG, portanto, não detalha o percentual da meta já alcançada, mas sim as ações futuras.",['Asilo ninho de Amor']
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\Programação Anual de Saúde\2023.pdf,2023.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,Programação Anual de Saúde,2023,success,True,"O plano de saúde para a pessoa idosa em Afonso Cláudio - ES para 2023 foca na reestruturação de 100% das equipes de Estratégia Saúde da Família (e-SF) para integrar a rede de atenção à pessoa idosa, incluindo a promoção do envelhecimento saudável. Além disso, prevê o monitoramento anual de 100% das Instituições de Longa Permanência para Idosos (ILPI), com a realização de vistorias e emissão de relatórios.","['Reestruturar 100% das e-SF com a rede de atenção à pessoa idosa.', 'Realizar ação de promoção do envelhecimento saudável nas eSF.', 'Monitorar anualmente 100% das Instituições de Longa Permanência para Idosos (ILPI).', 'Realizar vistorias com emissão de relatórios (ILPI).']",N/A,True,"O documento estabelece como meta monitorar anualmente 100% das Instituições de Longa Permanência para Idosos (ILPI). A meta prevista para 2023 e o plano para 2022-2025 é de 100% de ILPIs monitoradas, com a ação específica de realizar vistorias e emitir relatórios.",[]
Documentos_saude_Brasil\Espírito_Santo\Municipal\AFONSO_CLÁUDIO\RAG\2020.pdf,2020.pdf,Espírito_Santo,Municipal,AFONSO_CLÁUDIO,RAG,2020,success,True,"No ano de 2020, o município de Afonso Cláudio realizou 4 ações de educação continuada e/ou palestras educativas para grupos de idosos/cuidadores, superando em 400% a meta planejada de 1 ação. Essas ações foram focadas na prevenção de agravos e co-morbidades e foram realizadas até março de 2020. Além disso, o relatório aponta um número expressivo de internações por infecções virais na população acima de 50 anos.","['Promover ações de acompanhamento aos idosos', 'Realizar educação continuada e/ou palestras educativas com grupos de idosos/cuidadores enfatizando prevenção de agravos e co-morbidades']",N/A,True,"A meta de garantir duas inspeções sanitárias na Instituição de Longa Permanência para Idosos (ILPI) Ninho de Amor foi 100% atingida, e foram realizadas inspeções além do pactuado, considerando a situação do COVID-19.",['Ninho de Amor']
Documentos_saude_Brasil\Espírito_Santo\Estadual\RAG\2023.pdf,2023.pdf,Espírito_Santo,Estadual,N/A (Estado),RAG,2023,success,True,"O Relatório Anual de Gestão de 2023 do SUS no Espírito Santo destaca a importância da atenção à saúde do idoso, embora não haja uma seção dedicada exclusivamente a essa população. Dados demográficos de 2021 indicam que a população idosa (60 anos ou mais) no estado totalizava 619.096 habitantes (350.257 entre 60-69 anos, 176.110 entre 70-79 anos e 92.729 com 80 anos ou mais). No que tange às ações, o Programa Melhor em Casa implementou 13 equipes, focado na atenção domiciliar, que é frequentemente relevante para a pessoa idosa. Houve o objetivo de implantar 335 leitos de Cuidados Prolongados, mas o progresso para 2023 não foi concretizado. Na Rede de Atenção Psicossocial, a descentralização dos 18 Serviços de Residência Terapêutica (SRTs), que atendem a pessoas com transtornos mentais e podem incluir idosos, não se efetivou, e a publicação de um edital para credenciamento de entidades para administrá-los está em andamento, visando melhorar o cuidado aos residentes. A fiscalização bimestral desses SRTs é realizada, e as análises apontam para a necessidade de solucionar a problemática persistente dessas residências, incluindo a definição de políticas de desospitalização e a delimitação de responsabilidades entre estado e município. Recomendações para o próximo exercício incluem a ampliação de leitos de cuidados prolongados e de saúde mental, além da continuidade das ações do Programa Melhor em Casa.","['Implantar 13 equipes de atendimento do Programa Melhor em Casa.', 'Implantar 335 leitos de Cuidados Prolongados nas Regiões de Saúde.', 'Descentralizar 100% dos atuais 18 Serviços de Residência Terapêutica.', 'Ampliação de serviços como leitos de cuidados prolongados.', 'Ampliação de serviços como leitos de saúde mental.']",N/A,True,"O processo de descentralização/regionalização e municipalização dos 18 Serviços de Residência Terapêutica (SRTs) ainda não se efetivou. Esses SRTs estão sob gestão estadual e são distribuídos nas seguintes regiões e municípios: Região Metropolitana (Aracruz, Cariacica, Vitória, Serra, Vila Velha, com SRT Tipo 1 e Cariacica com SRT Tipo 2); Região Central/Norte (Colatina, Linhares, São Mateus, com SRT Tipo 1); e Região Sul (Cachoeiro de Itapemirim, Alegre, Guaçuí, com SRT Tipo 1). Em dezembro de 2023, um edital foi publicado para credenciamento de entidades privadas sem fins lucrativos para administrar esses 18 SRTs Estaduais, e o processo de seleção está em curso, visando melhorar o cuidado aos moradores. A fiscalização é realizada bimestralmente. A análise do Conselho de Saúde aponta que a descentralização não progrediu e a implementação de leitos de saúde mental em hospitais gerais não atingiu 50% da meta, destacando que a problemática das residências terapêuticas persiste, com investigações em andamento pela comissão de direitos humanos do CES. Uma solução é necessária para definir políticas para os pacientes, o processo de desospitalização, e a delimitação de responsabilidades entre estado e município.","['SRT Tipo 1 Aracruz', 'SRT Tipo 1 Cariacica', 'SRT Tipo 1 Vitória', 'SRT Tipo 1 Serra', 'SRT Tipo 1 Vila Velha', 'SRT Tipo 2 Cariacica', 'SRT Tipo 1 Colatina', 'SRT Tipo 1 Linhares', 'SRT Tipo 1 São Mateus', 'SRT Tipo 1 Cachoeiro de Itapemirim', 'SRT Tipo 1 Alegre', 'SRT Tipo 1 Guaçuí']"
