caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Sergipe\Estadual\Plano de Saúde\2024.pdf,2024.pdf,Sergipe,Estadual,N/A (Estado),Plano de Saúde,2024,success,True,"O Plano Estadual de Saúde 2024-2027 de Sergipe reconhece o envelhecimento da população como uma transição demográfica, com a crescente proporção de idosos em relação aos jovens, especialmente em Aracaju, Itabaiana e Lagarto. O documento aborda a dificuldade na identificação da causa básica de óbito para maiores de 60 anos, atribuída à presença de múltiplas doenças e à influência da idade na expressão clínica de sinais e sintomas. O SUS em Sergipe busca assegurar o cuidado integral a todas as faixas etárias, incluindo os idosos, e enfatiza o fortalecimento da rede de atenção a pessoas com doenças crônicas não transmissíveis (DCNT) e cuidados paliativos, que são cruciais para a saúde do idoso. Serviços especializados como geriatria no CAISM e atenção domiciliar (SAD) são disponibilizados para atender às necessidades específicas da população idosa.","['Aprimoramento das redes de atenção para o cuidado integral às pessoas nos vários ciclos de vida, incluindo idosos, com foco na atenção básica e nas redes temáticas.', 'Monitoramento da taxa de mortalidade prematura por Doenças Crônicas Não Transmissíveis (DCNT) que, embora não diretamente para idosos, impacta a saúde futura da população idosa.', 'Geriatria como especialidade médica disponível no Centro de Atenção Integral à Saúde da Mulher (CAISM).', 'Oferta de serviços de Atenção Domiciliar (SAD).', 'Programas de rastreio como exames de mamografia para mulheres de 50 a 69 anos.', 'Fortalecimento da rede de cuidados para doenças crônicas não transmissíveis (DCNT) como câncer, diabetes, e doenças cardiovasculares, que são prevalentes na população idosa.', 'Acesso a medicamentos especializados e apoio farmacêutico através do Centro de Atenção à Saúde de Sergipe (CASE).', 'Disponibilidade de leitos para pacientes crônicos.', 'Habilitação de hospitais para alta complexidade em neurologia, oncologia, e cardiologia (e.g., Hospital de Urgência de Sergipe - HUSE, Hospital Cirurgia).']",,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Programação Anual de Saúde\2020.pdf,2020.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Programação Anual de Saúde,2020,success,True,"O documento do SUS para o município de Amparo De São Francisco - SE, com período de plano de 2018-2021, inclui como meta relevante para a saúde do idoso 'Alcançar a cobertura vacinal contra a gripe em idosos', com uma meta prevista de 80,00% de cobertura.",['Alcançar a cobertura vacinal contra a gripe em idosos'],,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Programação Anual de Saúde\2021.pdf,2021.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Programação Anual de Saúde,2021,success,True,O documento descreve a meta de alcançar 80% de cobertura vacinal contra a gripe para a população idosa.,['Alcançar a cobertura vacinal contra a gripe em idosos'],,False,,[]
Documentos_saude_Brasil\Sergipe\Estadual\RAG\2024.pdf,2024.pdf,Sergipe,Estadual,N/A (Estado),RAG,2024,success,True,"O documento, um Relatório Anual de Gestão do SUS de Sergipe para 2024, contém dados demográficos da população, incluindo faixas etárias de idosos (60 anos e mais). Em relação a ações específicas para a saúde do idoso, o relatório planeja 'Realizar encontro com responsáveis pelas Instituições de Longa Permanência de Idosos do Estado'. Não foram detalhados outros planos ou execuções específicas para a saúde da pessoa idosa ou menções a investimentos financeiros direcionados exclusivamente a essa população.",['Realizar encontro com responsáveis pelas Instituições de Longa Permanência de Idosos do Estado'],,True,O documento cita a ação de 'Realizar encontro com responsáveis pelas Instituições de Longa Permanência de Idosos do Estado'.,[]
Documentos_saude_Brasil\Sergipe\Estadual\RAG\2023.pdf,2023.pdf,Sergipe,Estadual,N/A (Estado),RAG,2023,success,True,"O Relatório Anual de Gestão 2023 do SUS em Sergipe detalha ações planejadas para a saúde da pessoa idosa. Isso inclui a realização de um Seminário Estadual e um Terceiro Encontro Estadual de Saúde da Pessoa Idosa. O planejamento também abrange o fortalecimento da intersetorialidade na atenção à população idosa em instituições de longa permanência (ILPIs), a produção de material ilustrativo sobre a saúde do idoso e a realização de encontros com os responsáveis pelas ILPIs do Estado.","['Realizar Seminário Estadual de Saúde da Pessoa Idosa', 'Realizar ações para o fortalecimento da intersetorialidade na atenção à população idosa nas instituições de longa permanência', 'Reproduzir material ilustrativo sobre a saúde da pessoa idosa - PAA 2023 FUNESA', 'Realizar III Encontro Estadual de Saúde da Pessoa Idosa - PAA 2023 FUNESA', 'Realizar encontro com responsáveis pelas Instituições de Longa Permanência de Idosos do Estado - PAA 2023 FUNESA']",,True,O documento menciona ações para o fortalecimento da intersetorialidade na atenção à população idosa nas instituições de longa permanência (ILPIs) e a realização de encontros com os responsáveis pelas Instituições de Longa Permanência de Idosos do Estado. Não há informações sobre metas alcançadas para as ILPIs.,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Programação Anual de Saúde\2023.pdf,2023.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Programação Anual de Saúde,2023,success,True,"O documento Programa Anual de Saúde 2023 planeja a melhoria das condições de saúde da pessoa idosa e de portadores de doenças crônicas, através da qualificação da gestão e assistência. Isso será feito por meio da implementação do programa HiperDia em todas as unidades de saúde e da realização de ações para reduzir óbitos prematuros causados por doenças crônicas não transmissíveis.","['Implementar o programa HiperDia em 100% das unidades de saúde', 'Reduzir em 01 o número de óbitos prematuros (de 30 a 69 anos) por doenças crônicas não transmissíveis (doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas)', 'Orientar profissionais para o programa HiperDia', 'Formar grupos para o programa HiperDia', 'Realizar ações coletivas para o programa HiperDia', 'Realizar ações de promoção da saúde para a redução de óbitos prematuros']","R$ 2.000,00 para o programa HiperDia (Custeio/Academia da Saúde) e R$ 5.000,00 para ações de promoção da saúde visando a redução de óbitos prematuros (Custeio/Vigilância em Saúde).",False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Programação Anual de Saúde\2024.pdf,2024.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Programação Anual de Saúde,2024,success,True,"O plano de saúde para 2024, do município de Amparo do São Francisco, em seu Objetivo 1.5, foca na melhoria das condições de saúde da pessoa idosa e de portadores de doenças crônicas. As ações planejadas incluem a implementação do programa HiperDia em 100% das unidades de saúde e a realização de ações de promoção da saúde visando a redução de óbitos prematuros por doenças crônicas não transmissíveis (incluindo a faixa etária de 30 a 69 anos).","['Implementar o programa HiperDia em 100,00% das unidades de saúde', 'Orientar os profissionais (para o programa HiperDia)', 'Formar grupos (para o programa HiperDia)', 'Realizar ações coletivas (para o programa HiperDia)', 'Reduzir em 00 o número de óbitos prematuros (de 30 a 69 anos) pelo conjunto das quatro principais doenças crônicas não transmissíveis (doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas)', 'Realizar ações de promoção da saúde (para a redução de óbitos prematuros)']","R$ 2.000,00 para o Custeio/Academia da Saúde para a implementação do programa HiperDia e R$ 5.000,00 para o Custeio/Vigilância em Saúde para ações de promoção da saúde com foco na redução de óbitos prematuros por doenças crônicas não transmissíveis, abrangendo a faixa etária de 30 a 69 anos.",False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Programação Anual de Saúde\2025.pdf,2025.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Programação Anual de Saúde,2025,success,True,"O documento 'PROGRAMAÇÃO ANUAL DE SAÚDE 2025' para o município de Umbaúba/SE aborda a limitação na implementação da atenção à saúde da pessoa idosa. O plano visa melhorar a assistência aos idosos, priorizando o acolhimento nas UBS e SMS, aprimorando a acessibilidade física nessas instalações, incentivando a criação e formação de grupos de idosos nas UBS com participação da sociedade civil, implementando a Caderneta do Idoso em 100% das UBS, e garantindo o cumprimento da legislação de prioridade no atendimento ao idoso. Adicionalmente, o plano inclui a capacitação de 100% dos profissionais da Atenção Básica na atenção às doenças transmissíveis e não transmissíveis, a identificação precoce e monitoramento de doenças crônicas, e a implementação de ações de prevenção de doenças crônicas, todas relevantes para a população idosa. Também busca manter os sistemas de informações atualizados e garantir a pactuação de exames para apoio diagnóstico.","['Priorizar o acolhimento ao idoso nas UBS e SMS', 'Melhorar a acessibilidade física nas UBSs e outros órgãos da SMS', 'Incentivar/fortalecer a criação/formação de grupos de idosos nas UBS, com adesão da Sociedade civil organizada', 'Implementação da Caderneta do idoso em 100% das UBS', 'Fazer cumprir a legislação de prioridade ao atendimento aos idosos', 'Capacitar 100% dos profissionais das EAB na atenção às doenças transmissíveis e não transmissíveis', 'Identificar precocemente e monitorar as doenças crônicas', 'Implementar ações de prevenção das doenças crônicas', 'Manter atualizado os sistemas de informações', 'Garantir a pactuação de exames para apoio diagnóstico']",,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Programação Anual de Saúde\2022.pdf,2022.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Programação Anual de Saúde,2022,success,True,"O documento apresenta o Objetivo N° 1.5 focado na melhoria das condições de saúde da pessoa idosa e de portadores de doenças crônicas, por meio da qualificação da gestão e assistência. As ações planejadas incluem a implementação do programa HiperDia nas unidades de saúde, com o objetivo de orientar profissionais, formar grupos e realizar ações coletivas. Além disso, busca-se a redução de óbitos prematuros (entre 30 e 69 anos) causados por Doenças Crônicas Não Transmissíveis, como doenças circulatórias, câncer, diabetes e respiratórias, através de ações de promoção da saúde.","['Implementação do programa HiperDia nas unidades de saúde', 'Redução do número de óbitos prematuros (30 a 69 anos) por Doenças Crônicas Não Transmissíveis (doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas)']",,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\RAG\2020.pdf,2020.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,RAG,2020,success,True,"Este Relatório Anual de Gestão de 2020 para o município de Amparo de São Francisco aponta um crescimento da população idosa, com destaque para a meta de alcançar 80% de cobertura vacinal contra a gripe em idosos, que foi atingida com sucesso. O documento ressalta que o perfil demográfico com o aumento da população idosa demanda investimentos em saúde pública.",['Alcançar a cobertura vacinal contra a gripe em idosos'],"A população idosa em crescimento no município reflete a necessidade de investimentos em saúde pública. O município aplicou 17,92% de sua receita própria nos serviços de saúde em geral, superando o mínimo legal de 15%, com recursos alocados para despesas como combustível, servidores e medicamentos, entre outros.",False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\Plano de Saúde\2022.pdf,2022.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,Plano de Saúde,2022,success,True,"O Plano Municipal de Saúde 2022-2025 de Umbaúba/SE aborda a saúde da pessoa idosa ao identificar a 'Limitação na implementação da Atenção à Saúde da Pessoa Idosa' como um problema. Para enfrentar essa questão, o plano propõe uma série de ações estratégicas, que incluem a priorização do acolhimento dos idosos nas Unidades Básicas de Saúde (UBS) e na Secretaria Municipal de Saúde (SMS), a melhoria da acessibilidade física nesses locais e em outros órgãos da SMS, o incentivo e fortalecimento da criação e formação de grupos de idosos nas UBS com a adesão da sociedade civil organizada, a implementação integral da Caderneta do Idoso em todas as UBS, e o cumprimento rigoroso da legislação que garante prioridade no atendimento a essa população. Além disso, o documento apresenta dados demográficos relevantes sobre a população idosa no município.","['Priorizar o acolhimento ao idoso nas UBS e SMS', 'Melhorar a acessibilidade física nas UBSe outros órgãos da SMS', 'Incentivar/fortalecer a criação/formação de grupos de idosos nas UBS, com adesão da Sociedade civil organizada', 'Implementação da Caderneta do idoso em 100% das UBS', 'Fazer cumprir a legislação de prioridade ao atendimento aos idosos']",,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\RAG\2021.pdf,2021.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,RAG,2021,success,True,"O 'Relatório Anual de Gestão 2021' do município de Amparo de São Francisco observa um crescimento da população idosa (a partir de 60 anos) nos últimos anos, o que é consistente com a expectativa de vida brasileira. No âmbito da saúde do idoso, uma das metas planejadas era 'Alcançar a cobertura vacinal contra a gripe em idosos' com objetivo de 80%, mas o resultado anual e o percentual da meta alcançada foram de 0%. O documento destaca a importância da atenção básica como porta de entrada no SUS e a continuidade de ações de prevenção e combate à COVID-19, com foco na vacinação. Financeiramente, o Fundo Municipal de Saúde recebeu R$ 474.000,00 de Emenda Impositiva Parlamentar para custeio do Piso da Atenção Básica.","['Alcançar a cobertura vacinal contra a gripe em idosos', 'Ações de promoção e prevenção em saúde', 'Campanhas de Vacinação', 'Manter as medidas de prevenção e combate a covid-19']","O Fundo Municipal de Saúde recebeu R$ 474.000,00 de Emenda Impositiva Parlamentar para custeio do Piso da Atenção Básica.",False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\RAG\2022.pdf,2022.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,RAG,2022,success,True,"O Relatório Anual de Gestão 2022 do município Amparo de São Francisco/SE, um instrumento de planejamento do SUS, aborda a saúde da pessoa idosa através do Objetivo N° 1.5 da Programação Anual de Saúde, que visava a melhoria das condições de saúde do idoso e portadores de doenças crônicas. Uma das principais ações planejadas foi a implementação do programa HiperDia nas unidades de saúde. Embora o documento apresente um 'Resultado Anual' de 0 para a implementação deste programa, ele declara que 100% da meta foi alcançada. Além disso, o relatório inclui dados demográficos que detalham a população por faixa etária, incluindo grupos de idosos (60 a 69 anos, 70 a 79 anos e 80 anos e mais).","['Implementar o programa HiperDia nas unidades de saúde', 'Orientar profissionais (no contexto do HiperDia)', 'Formar grupos (no contexto do HiperDia)', 'Realizar ações coletivas (no contexto do HiperDia)']",,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\RAG\2023.pdf,2023.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,RAG,2023,success,True,"O município de Amparo de São Francisco, em seu Relatório Anual de Gestão de 2023, reconhece o crescimento da população idosa e, para a melhoria de suas condições de saúde, planeja e executa ações. Um dos objetivos específicos é a 'Melhoria das condições de saúde do idoso e portadores de doenças crônicas mediante qualificação da gestão e da assistência'. Dentro deste objetivo, há uma meta de 'Implementar o programa HiperDia nas unidades de saúde' (não programada para 2023), e uma meta de 'Reduzir o número de óbitos prematuros (30 a 69 anos) por Doenças Crônicas Não Transmissíveis', para a qual a meta era de 1 óbito e 5 óbitos foram registrados, resultando em 500% da meta alcançada.","['Implementar o programa HiperDia nas unidades de saúde', 'Reduzir o número de óbitos prematuros (30 a 69 anos) por Doenças Crônicas Não Transmissíveis (doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas)']","O documento menciona um total de R$ 4.520.720,25 de despesa total em saúde, com R$ 3.157.194,48 em despesas pagas para ASPS (Ações e Serviços Públicos em Saúde) até o bimestre. A despesa total com saúde por habitante é de R$ 1.982,13.",False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AMPARO_DE_SÃO_FRANCISCO\RAG\2024.pdf,2024.pdf,Sergipe,Municipal,AMPARO_DE_SÃO_FRANCISCO,RAG,2024,success,True,"O documento, 'Relatório Anual de Gestão 2024' para o município de Amparo de São Francisco, SE, inclui dados demográficos que detalham a população por faixa etária, mostrando que 146 pessoas têm entre 60 e 69 anos, 88 entre 70 e 79 anos, e 51 têm 80 anos ou mais. O planejamento da saúde do idoso é abordado especificamente no 'OBJETIVO Nº 1.5 - Melhoria das condições de saúde do idoso e portadores de doenças crônicas mediante qualificação da gestão e da assistência.' Sob este objetivo, foi planejada a implementação do programa HiperDia nas unidades de saúde e a redução de óbitos prematuros (30 a 69 anos) por Doenças Crônicas Não Transmissíveis (DCNT), como doenças do aparelho circulatório, câncer e diabetes. Além disso, a meta de ampliar a razão de exames de mamografia em mulheres de 50 a 69 anos de idade foi estabelecida e alcançou 92,31% de sua meta. A aferição de pressão arterial em usuários com hipertensão arterial sistêmica e a solicitação de exame de Hemoglobina Glicada para usuários com diabetes também são ações que impactam a saúde do idoso. As análises gerais e o parecer do Conselho de Saúde reforçam a preocupação com o aumento desordenado das doenças crônicas.","['Implementar o programa HiperDia nas unidades de saúde', 'Reduzir o número de óbitos prematuros (30 a 69 anos) por Doenças Crônicas Não Transmissíveis (doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas)', 'Ampliar a razão de exames de mamografia em mulheres de 50 a 69 anos de idade', 'Aferir a pressão arterial dos usuários com diagnósticos de Hipertensão Arterial Sistêmica', 'Solicitar e Avaliar exame Hemoglobina Glicada nos usuários com diagnóstico de Diabetes Mellitus']","O valor total das despesas com Ações e Serviços Públicos de Saúde (ASPS) foi de R$ 5.483.715,97. O valor aplicado em ASPS foi de R$ 3.400.824,34. Não foram encontrados valores ou recursos financeiros especificamente destinados ou detalhados apenas para a saúde da pessoa idosa, mas sim para o conjunto de ações e serviços de saúde do município.",False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AQUIDABÃ\Programação Anual de Saúde\2021.pdf,2021.pdf,Sergipe,Municipal,AQUIDABÃ,Programação Anual de Saúde,2021,success,True,"O documento apresenta como objetivo a melhoria das condições de saúde da pessoa idosa e portadores de doenças crônicas, mediante qualificação da gestão e da assistência. As ações planejadas incluem a implantação da Academia da Saúde e a redução do número de óbitos prematuros (de 30 a 69 anos) por doenças crônicas não transmissíveis, como doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas.","['Implantar e Implementar a Academia da Saúde', 'Reduzir o número de óbitos prematuros (de 30 a 69 anos) pelo conjunto das quatro principais doenças crônicas não transmissíveis (doenças do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas)']",,False,,[]
Documentos_saude_Brasil\Sergipe\Municipal\AQUIDABÃ\Plano de Saúde\2019.pdf,2019.pdf,Sergipe,Municipal,AQUIDABÃ,Plano de Saúde,2019,success,True,"O Plano Municipal de Saúde de Aquidabã para 2018-2021 estabelece como objetivo a melhoria das condições de saúde da pessoa idosa e de portadores de doenças crônicas, por meio da qualificação da gestão e assistência. O documento reconhece o envelhecimento populacional como um fator importante para o crescimento das condições crônicas. As ações planejadas incluem a implementação da Academia da Saúde e do programa HiperDia, além da realização de visitas domiciliares e acompanhamento de idosos e pacientes com agravos crônicos.","['Implantar e Implementar a Academia da Saúde', 'Implementar o programa HiperDia', 'Realizar visitas domiciliares para acompanhamento de pacientes acamados, idosos e portadores de agravos crônicos', 'Realizar grupos de orientações para pacientes portadores de hipertensão e diabetes', 'Promover grupos de atividade física', 'Implementar a gestão de caso para pessoas com condições de saúde muito complexas, visando preservar autonomia individual e familiar']","O município de Aquidabã recebeu R$ 3.159.327,49 em repasses do Ministério da Saúde em 2017, distribuídos por blocos de financiamento (Assistência Farmacêutica, Atenção Básica, Média e Alta Complexidade Ambulatorial e Hospitalar, e Vigilância em Saúde). Não há menção a valores ou recursos financeiros específicos destinados exclusivamente à saúde da pessoa idosa.",False,,[]
