caminho_completo,nome_arquivo,estado,esfera,municipio,documento,ano,status,contem_info_idoso,resumo_llm,acoes_citadas_llm,investimento_llm,contem_ilpi,ilpi_resumo_llm,ilpi_nome_llm
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\Programação Anual de Saúde\2022.pdf,2022.pdf,Tocantins,Municipal,ABREULÂNDIA,Programação Anual de Saúde,2022,success,True,"O documento estabelece como objetivo a melhoria das condições de saúde do idoso e de portadores de doenças crônicas através da qualificação do acesso aos serviços da rede de atenção. Para isso, são previstas ações como a redução do número de óbitos prematuros causados por doenças crônicas (do aparelho circulatório, câncer, diabetes e doenças respiratórias crônicas) de 5 para 4 até 2025, e a manutenção de 100% das atividades e serviços na academia da saúde que contribuam para essa redução. O monitoramento da mortalidade prematura por DCNT e as ações e serviços na Academia da Saúde são indicadores relevantes.","['Viabilizar melhoria nas condições de Saúde do Idoso e portadores de doenças crônicas, mediante qualificação do acesso aos serviços em todos os níveis e redes de atenção.', 'Reduzir de 5 para 4 o número de óbitos prematuros causados por doenças crônicas (DCNT – doenças do aparelho circulatório, câncer, diabetes e doenças Respiratórias crônicas) até 2025.', 'Manter 100% em atividade as ações e serviços na academia da saúde que venham contribuir para redução do número de óbitos prematuros.', 'Monitoramento da mortalidade prematura (de 30 a 69 anos) pelo conjunto das 4 principais DCNT (doenças do aparelho circulatório, câncer, diabetes e doenças Respiratórias crônicas).', 'Manutenção da Academia de Saúde.']","Para a 'Manutenção da Academia de Saúde', há uma meta financeira de 25% e um orçamento alocado de R$ 35.000,00 para o ano de 2022.",False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\Programação Anual de Saúde\2021.pdf,2021.pdf,Tocantins,Municipal,ABREULÂNDIA,Programação Anual de Saúde,2021,success,False,"N/A. O documento é um Instrumento de Planejamento do SUS que descreve as ações gerais de saúde para o ano de 2021 no município de Abreulândia-TO, abrangendo Atenção Básica, Assistência Farmacêutica, Média e Alta Complexidade, Vigilância em Saúde, Gestão do SUS e Investimentos. Não foram encontradas menções específicas sobre a saúde da pessoa idosa, políticas voltadas para este grupo demográfico, ou qualquer programa ou ação direcionada a idosos.",[],"N/A. Embora o documento detalhe o orçamento previsto para várias ações de saúde, não há indicação de valores ou recursos financeiros especificamente destinados a programas ou serviços para a saúde da pessoa idosa.",False,,[]
Documentos_saude_Brasil\Tocantins\Estadual\RAG\2023.pdf,2023.pdf,Tocantins,Estadual,N/A (Estado),RAG,2023,success,True,"O Relatório Anual de Gestão 2023 do SUS em Tocantins destaca a saúde da pessoa idosa com base em dados demográficos, indicando uma população de 188.921 indivíduos com 60 anos ou mais. A análise de morbimortalidade aponta as doenças cardiovasculares como a principal causa de óbitos na faixa etária de 60 a 69 anos. Embora não haja programas exclusivos para idosos, diversas ações abrangem essa população, como a redução da mortalidade prematura por Doenças Crônicas Não Transmissíveis (DCNT), exames de mamografia para mulheres de 50 a 69 anos e a manutenção da taxa de ocupação de leitos de UTI para adultos. O documento ressalta a importância da detecção precoce e intervenções para reduzir óbitos relacionados a comorbidades em idosos. No geral, o planejamento e a execução das políticas de saúde visam a melhoria da qualidade de vida da população tocantinense como um todo.","['Reduzir a taxa de mortalidade prematura (30 a 69 anos) por Doenças Crônicas Não Transmissíveis (DCNT)', 'Ampliar a razão de exames de mamografia em mulheres de 50 a 69 anos de idade', 'Reduzir a taxa de mortalidade por doenças cardiovasculares na faixa etária de 0 a 69 anos, com a faixa etária de 60 a 69 anos sendo a mais acometida', 'Manter em 90% anualmente a taxa de ocupação dos leitos de UTI Adulto, Pediátrico e Neonatal próprios', 'Fortalecimento e integração da atenção básica e vigilância em saúde', 'Estruturar e expandir a assistência hospitalar e ambulatorial especializada', 'Melhorar a taxa de detecção e tratamento da Hanseníase', 'Reduzir o número de óbitos maternos', 'Reduzir os casos novos de sífilis congênita em menores de 1 ano de idade', 'Realizar concurso público para provimento da força de trabalho em saúde']","Em 2023, o repasse para o Piso da Enfermagem totalizou R$41.353.629,39, sendo R$32.598.424,94 efetivamente pagos. O orçamento total empenhado foi de R$2.839.735.178,28, sendo 56% destinado a Pessoal e Encargos Sociais (R$1.598.382.078,76), 40% para Outras Despesas Correntes (R$1.131.237.504,58) e 4% para Investimentos (R$110.115.594,94).",False,,[]
Documentos_saude_Brasil\Tocantins\Estadual\Plano de Saúde\2020.pdf,2020.pdf,Tocantins,Estadual,N/A (Estado),Plano de Saúde,2020,success,True,"O Plano Estadual de Saúde 2020-2023 do Tocantins destaca o aumento projetado da população idosa, que passará de 9,4% em 2018 para 13,9% em 2030, e uma elevação na taxa bruta de mortalidade. Para atender a essa demanda crescente, o plano propõe ampliar o acesso e a resolutividade da atenção primária, com foco no modelo de atenção a condições crônicas. Isso inclui a implementação de um modelo de Atenção às Condições Crônicas (MACC) que aborda hipertensão, diabetes e atenção à pessoa idosa, além de fomentar a Linha de Cuidado para Atenção Integral à Saúde da Pessoa Idosa no SUS. A saúde bucal dos idosos será contemplada por meio de levantamentos epidemiológicos para estratificação de risco. Adicionalmente, o plano prevê a inclusão de fraldas geriátricas na Relação Nacional de Medicamentos Essenciais (RENAME) para aquisição, com um orçamento de R$ 1.364.036,00 destinado à qualificação do processo de trabalho da atenção primária, que engloba estas ações.","['Implantar o modelo de Atenção às Condições Crônicas – MACC por meio das seguintes linhas: Hipertensão Arterial Sistêmica, Diabetes Melittus, Gestação de Alto Risco e atenção a pessoa idosa.', 'Fomentar a implantação da Linha do Cuidado para Atenção Integral à Saúde da Pessoa Idosa no SUS do Estado do Tocantins.', 'Sensibilização aos municípios quanto à realização do levantamento epidemiológico CPOD para a estratificação de risco em saúde bucal, com ênfase à população idosa e às pessoas com deficiência (Interlocução com especializada).', 'Ampliar e garantir o repasse financeiro para aquisição de medicamentos e a inclusão na RENAME de fraldas geriátricas, insulinas especiais e demais medicamentos que não estão contempladas.']","R$1.364.036,00 (Orçamento 2020 para Qualificação do processo de trabalho da atenção primária, que inclui ações para a saúde da pessoa idosa).",False,,[]
Documentos_saude_Brasil\Tocantins\Estadual\RAG\2020.pdf,2020.pdf,Tocantins,Estadual,N/A (Estado),RAG,2020,success,False,,[],,False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\RAG\2020.pdf,2020.pdf,Tocantins,Municipal,ABREULÂNDIA,RAG,2020,success,False,,[],"O município de Abreulândia atingiu apenas 14,41% do percentual da receita de impostos e transferências constitucionais e legais aplicados em Ações e Serviços Públicos de Saúde (ASPS) no exercício de 2020, não alcançando o mínimo de 15% conforme a LC n° 141/2012.",False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\RAG\2022.pdf,2022.pdf,Tocantins,Municipal,ABREULÂNDIA,RAG,2022,success,True,"O município de Abreulândia, em seu Relatório Anual de Gestão de 2022, detalhou esforços sob o Objetivo 2.3 para aprimorar as condições de saúde de idosos e indivíduos com doenças crônicas. As metas alcançadas incluem a manutenção de 4 óbitos prematuros (30-69 anos) por quatro principais doenças crônicas (cardiovascular, câncer, diabetes, respiratória), atingindo 100% da meta. Além disso, 100% das ações e serviços na 'academia da saúde' estiveram ativos, contribuindo para a redução dessas mortes prematuras. O relatório também aponta resultados positivos no tratamento de condições crônicas, com 67% dos hipertensos e 60% dos diabéticos recebendo consultas e exames adequados.","['Manter em 4 o número de óbitos prematuros causados por doenças crônicas (DCNT - doenças do aparelho circulatório, câncer, diabetes e doenças Respiratórias crônicas) ate 2025.', 'Garantir 100% em atividade as açõe e serviços na academia da saude que venha contribuir para redução do numero de obitos prmaturas pelas 4 DCNI ate 2025.', 'Ações e serviços implementados na academia da saude.', 'Mortalidade prematura (de 30 a 69 anos) pelo conjunto das 4 principais DCNT.', 'Proporção de pessoas com hipertensão, com consulta e pressão arterial aferida no semestre.', 'Proporção de pessoas com diabetes, com consulta e hemoglobina glicada solicitada no semestre.']","O município aplicou R$ 3.148.861,84 em ações e serviços de saúde em 2022, o que representa 18,22% de sua receita de impostos líquida e transferências constitucionais e legais, superando o mínimo legal de 15%. Esse investimento geral suporta todas as ações de saúde, incluindo aquelas voltadas para a saúde do idoso e doenças crônicas.",False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\RAG\2023.pdf,2023.pdf,Tocantins,Municipal,ABREULÂNDIA,RAG,2023,success,True,"O Relatório Anual de Gestão de Abreulândia/TO para 2023 estabelece como Objetivo N° 2.3 a 'melhoria nas condições de Saúde do Idoso e portadores de doenças crônicas', através da qualificação do acesso aos serviços de saúde em todos os níveis. Para a saúde do idoso e prevenção de doenças crônicas, o município tinha como meta manter em 4 o número de óbitos prematuros causados por doenças crônicas (circulatórias, câncer, diabetes e respiratórias) até 2025, sendo registrado 0 óbito em 2023, o que é um resultado positivo. Além disso, foi garantido 100% de atividade nas ações e serviços da academia da saúde para contribuir com a redução desses óbitos prematuros, alcançando 100% da meta. Para portadores de doenças crônicas, buscou-se elevar para 55% o percentual de pessoas hipertensas com pressão arterial aferida (resultado de 46%, com 88,46% da meta alcançada) e elevar para 55% o percentual de diabéticos com solicitação de hemoglobina glicada (resultado de 48%, com 92,31% da meta alcançada).","['Manter em 4 o número de óbitos prematuros causados por doenças crônicas (DCNT - doenças do aparelho circulatório, câncer, diabetes e doenças Respiratórias crônicas) ate 2025.', 'Garantir 100% em atividade as açõe e serviços na academia da saude que venha contribuir para redução do numero de obitos prmaturas pelas 4 DCNI ate 2025.', 'Elevar para 55% Percentual de pessoas hipertensas com Pressão Arteriala ferida em cada semestre ate 2025.', 'Elevar para 55% o Percentual de diabéticos com solicitação de hemoglobina glicada ate 2025.']",,False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\RAG\2024.pdf,2024.pdf,Tocantins,Municipal,ABREULÂNDIA,RAG,2024,success,True,"O Relatório Anual de Gestão 2024 do município de Abreulândia/TO destaca o 'OBJETIVO N° 2.3 - Viabilizar melhoria nas condições de Saúde do Idoso e portadores de doenças crônicas, mediante qualificação do acesso aos serviços em todos os níveis e redes de atenção'. A população idosa em 2021 inclui 211 indivíduos entre 60-69 anos, 88 entre 70-79 anos e 28 com 80 anos ou mais. As principais causas de internação e mortalidade que afetam potencialmente a população idosa incluem doenças do aparelho circulatório e digestivo. Metas relacionadas à redução de óbitos prematuros por Doenças Crônicas Não Transmissíveis (DCNT) até 69 anos e ações na academia da saúde para DCNI foram 100% alcançadas no período.","['OBJETIVO N° 2.3 - Viabilizar melhoria nas condições de Saúde do Idoso e portadores de doenças crônicas, mediante qualificação do caesso aos serviços em todos os niveis redes de atenção.', 'Manter em 4 o número de óbitos prematuros causados por doenças crônicas (DCNT - doenças do aparelho circulatório, câncer, diabetes e doenças Respiratórias crônicas) ate 2025 (100% alcançado).', 'Garantir 100% em atividade as açõe e serviços na academia da saude que venha contribuir para redução do numero de obitos prmaturas pelas 4 DCNI ate 2025 (100% alcançado).']","N/A. O documento apresenta investimentos por subfunções gerais da saúde (Atenção Básica: R$ 5.542.170,00; Suporte Profilático e Terapêutico: R$ 423.874,00; Vigilância Epidemiológica: R$ 330.133,00), mas não especifica valores destinados exclusivamente à saúde da pessoa idosa.",False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\AGUIARNÓPOLIS\Plano de Saúde\2019.pdf,2019.pdf,Tocantins,Municipal,AGUIARNÓPOLIS,Plano de Saúde,2019,success,True,"O Plano Municipal de Saúde de Aguiarnópolis do Tocantins (2018-2021) aborda a saúde da pessoa idosa através de dados demográficos, de morbidade hospitalar e de mortalidade que incluem faixas etárias como 50-69, 60-69, 70-79 e 80+. Embora não haja uma seção exclusiva para a saúde do idoso, o plano estabelece metas de saúde que beneficiam essa população, como o aumento da razão de exames de mamografia de rastreamento em mulheres de 50 a 69 anos e a redução de óbitos prematuros (30 a 69 anos) por doenças crônicas não transmissíveis.","['Aumentar de 0,12 para 0,4 até 2021 a razão de exames de mamografia de rastreamento realizados em mulheres de 50 a 69 anos na população de determinado local e a população da mesma faixa etária.', 'Reduzir de 7 para 4 até 2021 o número de óbitos prematuros (30 a 69) pelo conjunto das 4 principais DCNT (doenças de aparelho circulatório, câncer, diabetes e doenças respiratórias).']",,False,,[]
Documentos_saude_Brasil\Tocantins\Estadual\Programação Anual de Saúde\2024.pdf,2024.pdf,Tocantins,Estadual,N/A (Estado),Programação Anual de Saúde,2024,success,True,A Programação Anual de Saúde (PAS) 2024 prevê a realização de assessoria técnica aos municípios sobre a Política Nacional de Saúde da Pessoa Idosa. Esta ação visa contribuir para a organização do processo de trabalho das equipes de Atenção Primária à Saúde (APS) em 2 regiões do território.,['Realização de assessoria técnica aos municípios sobre a Política Nacional de Saúde da Pessoa Idosa'],"Um investimento previsto de R$ 30.000,00 para a assessoria técnica sobre a Política Nacional de Saúde da Pessoa Idosa (conforme detalhado na página 51).",False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\AGUIARNÓPOLIS\Plano de Saúde\2022.pdf,2022.pdf,Tocantins,Municipal,AGUIARNÓPOLIS,Plano de Saúde,2022,success,True,"O Plano Municipal de Saúde de Aguiarnópolis reconhece o envelhecimento da população brasileira como um fator que impacta o perfil demográfico e epidemiológico, gerando demandas por políticas sociais e novas formas de cuidado. O documento apresenta dados demográficos da população idosa, destacando a maior proporção de mulheres, especialmente acima dos 80 anos, e suas condições socioeconômicas, como menor renda e escolarização, além do papel de cuidadoras familiares. Embora mencione a prevalência de doenças crônicas não transmissíveis na população em geral, não detalha ações ou metas específicas para a saúde da pessoa idosa no planejamento estratégico.",[],,False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\AGUIARNÓPOLIS\Programação Anual de Saúde\2023.pdf,2023.pdf,Tocantins,Municipal,AGUIARNÓPOLIS,Programação Anual de Saúde,2023,success,True,"O documento aborda a saúde da pessoa idosa indiretamente ao incluir metas para aumentar a razão de exames de mamografia de rastreamento em mulheres de 50 a 69 anos e manter o número de óbitos prematuros (de 30 a 69 anos) decorrentes das quatro principais Doenças Crônicas Não Transmissíveis (DCNT). Ambas as metas abrangem a faixa etária de 60 a 69 anos, que faz parte da população idosa.","['Aumentar a razão de exames de mamografia de rastreamento realizados em mulheres de 50 a 69 anos', 'Manter o número de óbitos prematuros (de 30 a 69 anos) pelo conjunto das 4 principais DCNT']",,False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\ABREULÂNDIA\Programação Anual de Saúde\2024.pdf,2024.pdf,Tocantins,Municipal,ABREULÂNDIA,Programação Anual de Saúde,2024,success,True,"O Plano Municipal de Saúde (PAS) 2024 de Abreulândia estabelece como objetivo viabilizar a melhoria das condições de saúde do idoso e de portadores de doenças crônicas, qualificando o acesso aos serviços em todos os níveis da rede de atenção. As metas incluem a redução do número de óbitos prematuros causados por doenças crônicas (DCNT) de 5 para 4 até 2025, e a manutenção de 100% das atividades e serviços na academia da saúde, que visa contribuir para a redução dessas mortes prematuras.","['Viabilizar melhoria nas condições de Saúde do Idoso e portadores de doenças crônicas, mediante qualificação do acesso aos serviços em todos os níveis redes de atenção.', 'Reduzir de 5 para 4 o número de óbitos prematuros causados por doenças crônicas (DCNT – doenças do aparelho circulatório, câncer, diabetes e doenças Respiratórias crônicas) até 2025.', 'Manter 100% em atividade as ações e serviços na academia da saúde que venha contribuir para redução do número de óbitos prematuros pelas 4 DCNI até 2025.', 'Manutenção/Reforma/ampliação da academia da Saúde até 2025.']","O Fundo Municipal de Saúde de Abreulândia possui um orçamento total de R$ 7.517.865,00 para 2024. Especificamente para a Manutenção da Academia de Saúde, que visa a melhoria das condições de saúde do idoso, há um valor aplicado de R$ 51.210,00.",False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\AGUIARNÓPOLIS\Programação Anual de Saúde\2025.pdf,2025.pdf,Tocantins,Municipal,AGUIARNÓPOLIS,Programação Anual de Saúde,2025,success,True,"A Programação Anual de Saúde 2025 de Aguiarnópolis - TO inclui ações na Atenção Básica e Vigilância em Saúde para a população idosa, focando no acompanhamento de pacientes com doenças crônicas como hipertensão e diabetes, e na celebração do Dia Nacional do Idoso.","['Realizar busca ativa dos pacientes portadores de doenças crônicas.', 'Realizar acompanhamento medico e de enfermagem dos hipertensos com aferição de PA 1 vez a cada semestre.', 'Realizar acompanhamento medico e de enfermagem aos diabeticos com solicitação de hemoglobina glicada no minimo 1 vez por ano.', 'Garantir acompanhamento de 100% dos pacientes portadores de Hipertensão e diabetes a cada semestre.', 'Dia nacional do Idoso.']",,False,,[]
Documentos_saude_Brasil\Tocantins\Municipal\AGUIARNÓPOLIS\Programação Anual de Saúde\2022.pdf,2022.pdf,Tocantins,Municipal,AGUIARNÓPOLIS,Programação Anual de Saúde,2022,success,True,"O município de Aguiarnópolis, através da Programação Anual de Saúde 2022, planeja consolidar sua política municipal de atenção ao idoso. As ações visam fortalecer os serviços de saúde para a pessoa idosa nas Unidades Básicas de Saúde, seguindo a Política Nacional. Isso inclui a implementação de ações de vigilância em saúde e a realização da vacinação dos idosos. Além disso, há previsão para a organização de eventos sociais, como o 'forró do idoso', com aquisição de materiais para divulgação e lanches.","['Consolidar a política municipal de atenção ao idoso', 'Fortalecer os serviços de atendimento à Saúde da Pessoa Idosa', 'Implementar as ações de vigilância em saúde no município', 'Realizar vacinação dos idosos', 'Organização de eventos sociais para idosos (forró do idoso)']","Um total de R$ 35.000,00 está previsto para a ação 'Idosos Vacinados' (Nº. da Ação na LOA: 90.30), que abrange a vacinação e a organização de eventos sociais como o 'forró do idoso', incluindo a aquisição de materiais para divulgação e lanches.",False,,[]
